wavelength,flux,model,sky
5555.204,28.035,27.245,9.631
5556.483,26.281,26.906,9.354
5557.763,27.672,26.944,9.334
5559.043,28.969,27.151,9.467
5560.323,28.266,27.042,9.597
5561.603,28.097,26.667,9.604
5562.884,28.51,26.774,9.768
5564.165,27.956,27.125,10.383
5565.446,28.069,27.176,11.467
5566.728,27.016,27.254,11.325
5568.01,29.157,27.394,10.319
5569.292,27.725,27.474,9.748
5570.575,28.633,27.768,9.967
5571.857,26.074,27.579,10.171
5573.141,27.812,27.568,9.837
5574.424,26.684,27.326,9.807
5575.708,28.574,27.191,9.832
5576.992,26.515,27.467,32.822
5578.276,34.274,26.987,102.601
5579.561,29.431,26.81,137.04
5580.846,24.657,26.889,74.716
5582.131,26.883,26.56,20.17
5583.416,28.197,26.457,11.53
5584.702,26.991,27.062,9.88
5585.988,26.335,26.786,9.601
5587.274,26.686,26.581,9.001
5588.561,27.263,26.684,9.276
5589.848,24.991,27.037,10.087
5591.135,26.398,27.307,10.768
5592.423,27.781,27.319,10.097
5593.711,25.927,27.387,9.268
5594.999,26.57,27.06,9.193
5596.287,26.674,27.475,9.044
5597.576,27.501,27.224,9.337
5598.865,25.756,26.725,10.078
5600.154,25.415,27.133,10.078
5601.444,29.709,27.014,9.275
5602.734,26.037,26.868,8.806
5604.024,27.509,26.922,8.833
5605.315,26.457,26.825,9.851
5606.606,27.349,26.513,11.605
5607.897,26.805,26.344,11.803
5609.188,26.333,26.546,10.457
5610.48,26.614,26.421,9.4
5611.772,25.174,26.265,9.39
5613.064,26.562,26.007,9.54
5614.357,25.792,25.756,9.811
5615.65,26.441,25.917,9.446
5616.943,24.324,26.527,9.013
5618.236,25.372,26.167,9.374
5619.53,25.913,25.77,10.062
5620.824,25.173,25.976,9.991
5622.119,25.344,26.25,9.343
5623.413,25.664,25.947,9.763
5624.708,25.574,25.729,10.664
5626.004,26.775,26.137,11.076
5627.299,26.249,26.604,10.032
5628.595,24.987,26.798,9.441
5629.891,24.699,26.771,9.363
5631.188,26.514,26.804,9.278
5632.484,26.031,27.033,9.253
5633.782,26.051,26.895,9.657
5635.079,26.523,26.989,9.564
5636.377,24.914,27.319,9.322
5637.675,27.802,27.431,9.091
5638.973,26.942,27.181,9.301
5640.271,26.277,27.194,9.621
5641.57,26.631,27.247,10.023
5642.869,27.923,27.106,9.847
5644.169,26.467,27.014,9.703
5645.469,25.419,27.124,10.241
5646.769,25.555,27.329,10.995
5648.069,26.063,27.515,10.848
5649.37,25.648,27.912,10.193
5650.671,25.567,27.629,10.178
5651.972,24.692,27.699,10.062
5653.274,26.747,28.159,9.957
5654.575,26.578,28.288,9.864
5655.878,24.575,28.487,9.515
5657.18,27.372,28.621,9.625
5658.483,27.679,28.799,9.696
5659.786,27.12,28.727,9.507
5661.089,28.487,28.499,9.334
5662.393,28.067,28.552,9.624
5663.697,26.669,28.979,10.047
5665.001,27.566,29.273,10.214
5666.306,27.56,29.516,10.784
5667.611,27.979,29.396,10.717
5668.916,26.624,29.452,10.709
5670.221,28.309,30.023,11.256
5671.527,26.59,29.923,11.805
5672.833,28.866,30.288,12.28
5674.139,27.232,30.304,12.388
5675.446,26.907,30.422,12.201
5676.753,28.004,30.924,11.89
5678.06,27.155,31.382,11.484
5679.368,29.191,31.449,11.624
5680.676,27.02,32.246,11.909
5681.984,29.62,32.342,12.34
5683.292,27.004,32.554,13.347
5684.601,29.41,32.982,15.006
5685.91,30.109,33.103,16.458
5687.22,30.157,33.561,16.734
5688.529,30.301,34.068,17.043
5689.839,30.619,34.165,18.086
5691.15,31.153,34.554,18.627
5692.46,30.346,34.893,18.232
5693.771,31.064,34.683,16.933
5695.082,31.134,35.135,15.294
5696.394,33.905,35.871,13.677
5697.706,33.8,36.192,13.222
5699.018,34.33,36.563,12.366
5700.33,35.077,37.032,11.921
5701.643,34.973,37.329,11.947
5702.956,35.275,37.821,11.641
5704.269,34.376,38.502,11.161
5705.583,37.61,38.86,10.711
5706.897,37.709,39.767,10.376
5708.211,37.54,40.447,10.278
5709.525,37.185,40.295,10.198
5710.84,41.715,41.605,9.973
5712.155,43.396,42.451,9.893
5713.471,43.221,42.791,10.371
5714.786,46.473,43.495,10.334
5716.102,48.986,44.318,10.275
5717.419,49.008,44.938,10.398
5718.735,50.156,46.403,10.51
5720.052,54.13,47.244,10.558
5721.37,55.208,48.481,10.616
5722.687,58.964,49.439,10.37
5724.005,57.707,49.913,10.231
5725.323,56.798,50.707,10.35
5726.642,59.57,52.4,10.59
5727.96,60.446,54.012,10.597
5729.279,60.117,54.555,10.408
5730.599,63.823,56.117,10.179
5731.918,63.408,58.716,10.111
5733.238,62.748,60.456,9.82
5734.559,65.2,61.315,9.822
5735.879,68.799,63.636,10.057
5737.2,66.269,64.821,10.217
5738.521,69.685,63.526,10.125
5739.843,67.117,61.46,10.232
5741.165,69.883,60.524,9.924
5742.487,62.825,59.29,10.175
5743.809,65.453,57.502,10.041
5745.132,59.937,56.036,9.683
5746.455,61.388,54.987,10.041
5747.778,58.333,53.88,10.119
5749.102,59.667,52.53,9.846
5750.426,58.156,51.617,9.874
5751.75,56.819,51.125,9.62
5753.075,55.764,50.019,9.611
5754.399,54.866,49.114,9.676
5755.725,54.466,48.761,9.659
5757.05,50.318,48.219,10.007
5758.376,50,46.843,10.354
5759.702,47.968,45.844,10.654
5761.028,47.285,45.418,10.739
5762.355,46.767,44.95,10.178
5763.682,44.045,44.203,9.793
5765.009,42.125,43.305,9.8
5766.337,42.369,42.231,10.141
5767.665,40.16,41.329,10.921
5768.993,39.331,40.752,12.225
5770.321,37.809,40.271,13.699
5771.65,37.727,39.687,14.313
5772.979,38.466,39.027,13.387
5774.309,40.098,38.585,12.253
5775.638,36.767,38.709,11.1
5776.969,38.015,38.015,10.126
5778.299,38.604,37.931,10.058
5779.63,37.551,38.191,10.416
5780.96,36.011,37.52,10.229
5782.292,37.017,36.984,10.136
5783.623,33.947,36.795,10.102
5784.955,32.245,36.354,10.084
5786.287,33.836,35.79,10.157
5787.62,34.359,35.419,10.018
5788.953,34.614,35.436,10.741
5790.286,34.248,35.711,12.216
5791.619,32.967,35.19,13.926
5792.953,33.93,34.214,14.387
5794.287,35.628,33.963,12.743
5795.621,34.589,34.266,11.275
5796.956,34.75,34.266,11.028
5798.291,33.486,34.26,10.535
5799.626,34.188,34.358,10.263
5800.962,34.656,34.238,10.252
5802.298,34.172,33.98,10.438
5803.634,34.588,33.809,10.433
5804.97,33.83,33.742,10.674
5806.307,31.798,33.494,10.952
5807.644,32.855,33.224,10.679
5808.982,32.764,32.638,10.525
5810.319,32.131,32.739,10.607
5811.657,32.089,33.088,10.593
5812.996,34.438,32.834,10.661
5814.334,33.073,33.1,10.625
5815.673,34.587,33.374,10.637
5817.013,32.906,33.834,10.649
5818.352,31.561,33.566,10.718
5819.692,32.097,33.076,11.067
5821.032,32.009,33.304,11.205
5822.373,32.057,33.169,10.904
5823.713,30.097,32.488,10.729
5825.055,31.7,32.139,11.184
5826.396,28.926,31.975,11.336
5827.738,30.362,31.808,11.27
5829.08,29.092,31.797,11.309
5830.422,30.202,31.984,11.013
5831.765,30.353,31.587,11.005
5833.108,29.541,31.866,11.384
5834.451,29.262,32.31,11.667
5835.795,29.561,32.462,11.375
5837.139,30.426,32.583,11.245
5838.483,30.273,32.954,11.49
5839.827,29.729,33.169,11.389
5841.172,30.576,33.552,11.074
5842.517,30.479,34.457,11.278
5843.863,31.399,35.487,11.575
5845.208,31.748,36.198,11.163
5846.554,32.914,37.316,11.527
5847.901,33.385,39.697,11.917
5849.248,34.868,42.192,11.598
5850.595,37.496,44.348,11.425
5851.942,38.397,45.237,11.624
5853.289,41.147,44.063,11.665
5854.637,45.584,41.668,11.502
5855.986,45.343,38.627,11.745
5857.334,40.723,35.213,11.685
5858.683,34.965,32.752,11.105
5860.032,29.709,31.32,10.99
5861.382,28.043,30.122,11.502
5862.731,27.603,29.257,12.006
5864.082,25.573,28.772,12.012
5865.432,25.154,28.546,13.164
5866.783,27.513,28.815,15.776
5868.134,27.017,28.715,18.511
5869.485,25.755,27.937,18.946
5870.837,26.295,28.532,17.175
5872.189,23.683,28.867,14.344
5873.541,26.323,28.441,13.312
5874.894,25.387,28.373,13.788
5876.246,25.342,28.5,13.393
5877.6,27.114,28.169,12.681
5878.953,25.898,28.311,12.088
5880.307,24.512,28.35,11.349
5881.661,26.192,28.8,10.573
5883.016,26.007,29.378,10.582
5884.37,24.674,29.801,10.771
5885.725,25.684,30.234,11.252
5887.081,26.378,31.041,11.691
5888.437,25.451,31.828,16.003
5889.793,26.049,32.331,31.863
5891.149,25.888,33.126,57.907
5892.506,28.176,34.14,60.65
5893.863,29.248,34.948,34.737
5895.22,30,35.949,20.927
5896.577,33.558,37.452,33.342
5897.935,37.271,39.214,46.452
5899.293,38.993,41.653,34.201
5900.652,41.168,44.743,16.757
5902.011,44.38,48.349,11.585
5903.37,47.881,53.052,11.406
5904.729,50.451,58.438,11.739
5906.089,54.612,64.59,12.085
5907.449,62.635,71.517,12.69
5908.81,69.861,75.344,13.07
5910.17,75.644,72.124,12.695
5911.531,83.972,64.164,12.045
5912.893,85.692,53.112,11.757
5914.254,69.071,46.158,12.198
5915.616,49.286,41.617,14.834
5916.979,35.286,37.678,18.25
5918.341,31.887,35.089,17.659
5919.704,29.922,34.108,14.004
5921.067,29.952,33.29,12.43
5922.431,29.711,32.566,12.651
5923.795,28.47,31.904,13.05
5925.159,29.43,31.387,14.086
5926.523,30.28,31.089,15.28
5927.888,30.123,30.776,14.928
5929.253,30.002,30.387,13.39
5930.619,28.575,30.006,12.871
5931.984,30.542,29.809,13.511
5933.35,30.79,29.658,16.78
5934.717,29.576,29.288,20.533
5936.083,29.645,28.885,18.664
5937.45,29.596,29.129,14.619
5938.818,28.838,29.064,13.336
5940.185,29.307,28.521,13.066
5941.553,28.608,27.853,12.668
5942.922,27.542,27.476,12.656
5944.29,27.372,27.487,12.697
5945.659,27.269,27.271,13.436
5947.028,27.915,26.696,14.93
5948.398,25.922,26.515,14.736
5949.768,26.285,26.598,13.583
5951.138,26.611,26.386,12.515
5952.508,25.967,26.291,12.912
5953.879,26.82,26.282,15.716
5955.25,25.533,26.599,18.124
5956.621,26.921,26.253,17.233
5957.993,27.054,25.694,14.138
5959.365,25.827,25.888,12.216
5960.738,26.294,25.908,12.029
5962.11,25.797,25.851,12.427
5963.483,26.003,25.836,12.425
5964.856,25.073,25.723,12.378
5966.23,26.974,25.662,13.068
5967.604,26.237,25.73,12.998
5968.978,24.877,25.469,12.207
5970.353,25.892,25.527,12.81
5971.728,27.122,25.933,13.98
5973.103,26.662,25.851,14.02
5974.478,25.55,25.43,13.146
5975.854,24.509,25.169,12.687
5977.23,25.057,24.559,13.702
5978.607,26.71,24.592,15.517
5979.984,25.051,24.587,15.058
5981.361,24.898,24.25,13.275
5982.738,25.167,24.005,11.963
5984.116,25.657,24.2,11.96
5985.494,24.17,24.284,11.823
5986.872,23.813,24.093,11.709
5988.251,22.914,23.891,11.727
5989.63,22.878,23.743,11.382
5991.009,23.07,23.723,11.388
5992.389,23.85,23.689,11.489
5993.769,23.976,23.243,11.539
5995.149,22.215,23.411,11.766
5996.53,23.077,23.329,11.548
5997.911,22.874,23.201,11.939
5999.292,22.671,23.179,12.32
6000.674,25.511,23.169,11.764
6002.055,26.336,23.351,11.338
6003.438,23.172,23.471,11.446
6004.82,23.487,23.577,12.226
6006.203,24.272,23.658,12.833
6007.586,23.076,23.621,11.983
6008.97,22.853,23.561,10.895
6010.353,23.945,23.746,10.545
6011.737,23.877,23.3,10.596
6013.122,23.143,22.984,10.699
6014.507,23.778,23.027,10.683
6015.892,23.746,23.032,10.44
6017.277,23.55,22.779,10.191
6018.663,21.964,22.815,10.465
6020.049,23.99,22.823,10.519
6021.435,22.739,23.12,10.155
6022.822,23.064,23.072,9.988
6024.209,22.672,22.948,10.1
6025.596,23.584,23.299,10.411
6026.983,24.634,23.3,10.419
6028.371,23.306,22.981,10.756
6029.76,24.506,22.771,10.856
6031.148,21.621,23.044,10.67
6032.537,23.211,23.439,10.454
6033.926,24.368,23.54,10.731
6035.316,21.474,23.818,10.942
6036.706,22.936,23.868,10.917
6038.096,25.229,23.67,10.672
6039.486,24.183,23.607,10.222
6040.877,24.416,23.666,10.25
6042.268,24.644,23.579,9.879
6043.66,24.472,23.396,9.402
6045.051,24.319,23.13,9.51
6046.444,23.057,23.044,10.106
6047.836,25.201,23.098,9.837
6049.229,23.921,23.03,9.756
6050.622,22.997,22.912,9.639
6052.015,25.517,23.331,9.648
6053.409,25.01,23.407,9.821
6054.803,25.104,23.672,9.641
6056.197,24.712,23.749,9.415
6057.592,24.794,23.675,9.423
6058.987,24.19,23.839,9.411
6060.382,24.354,24.051,9.376
6061.778,25.21,24.412,9.502
6063.174,24.533,24.712,9.867
6064.57,24.389,24.467,10.157
6065.966,24.979,24.262,9.916
6067.363,25.43,24.66,9.482
6068.761,25.886,24.586,9.658
6070.158,25.026,24.718,10.146
6071.556,24.584,25.002,10.011
6072.954,26.543,25.053,9.374
6074.353,25.39,24.896,9.474
6075.751,25.137,24.922,9.437
6077.151,26.805,25.333,9.148
6078.55,27.862,25.755,9.274
6079.95,27.019,25.691,9.294
6081.35,26.399,25.86,9.053
6082.75,28.571,26.19,8.984
6084.151,27.916,26.215,9.016
6085.552,28.657,26.559,9.02
6086.954,28.118,27.131,9.011
6088.355,27.717,27.664,9.157
6089.758,29.518,27.671,9.169
6091.16,30.509,27.44,9.222
6092.563,30.403,27.483,8.95
6093.966,30.495,27.363,8.743
6095.369,29.164,26.797,8.852
6096.773,28.434,26.551,8.952
6098.177,29.162,26.095,9.24
6099.581,28.145,25.614,9.312
6100.986,27.277,25.833,9.119
6102.391,28.386,26.347,8.835
6103.796,26.438,26.313,9.113
6105.201,28.571,26.354,9.476
6106.607,26.234,26.809,9.548
6108.014,26.545,27.308,9.256
6109.42,28.385,27.509,9.122
6110.827,28.873,27.784,9.107
6112.234,29.226,27.53,9.211
6113.642,29.943,27.571,9.198
6115.05,29.479,27.067,9.339
6116.458,27.859,26.327,9.472
6117.867,27.396,26.22,9.409
6119.275,28.692,26.007,8.951
6120.685,27.863,26.288,8.725
6122.094,27.249,26.598,8.96
6123.504,27.748,26.683,8.275
6124.914,28.295,26.796,7.935
6126.325,28.127,27.087,8.277
6127.735,28.004,27.013,8.66
6129.146,26.978,26.799,8.705
6130.558,27.067,27.035,8.757
6131.97,27.908,27.518,8.726
6133.382,27.34,27.917,8.5
6134.794,26.929,28.142,8.509
6136.207,27.85,28.302,8.706
6137.62,27.329,28.262,9.224
6139.033,26.148,27.702,9.73
6140.447,27.676,27.448,10.257
6141.861,28.163,27.327,9.959
6143.276,26.575,26.591,10.328
6144.69,24.555,25.741,10.215
6146.105,24.939,25.399,10.42
6147.521,27.247,25.649,10.224
6148.936,26.412,25.825,9.492
6150.352,25.389,25.769,8.936
6151.769,26.251,25.806,9.071
6153.185,27.646,26.013,9.22
6154.602,27.209,26.329,9.639
6156.02,24.897,26.147,10.014
6157.437,26.785,25.896,10.073
6158.855,26.537,26.145,9.617
6160.274,26.355,26.619,9.616
6161.692,26.464,26.24,10.188
6163.111,26.165,26.193,10.687
6164.53,26.406,25.896,10.165
6165.95,26.273,25.587,9.383
6167.37,25.932,25.43,8.821
6168.79,25.737,25.303,8.605
6170.211,26.072,25.36,9.583
6171.632,26.418,25.989,11.148
6173.053,26.709,26.239,12.864
6174.474,27.197,26.388,11.83
6175.896,25.851,26.562,10.467
6177.319,28.035,26.622,9.174
6178.741,26.393,26.895,9.302
6180.164,25.67,27.167,9.059
6181.587,26.979,26.803,8.6
6183.011,27.754,27.031,8.78
6184.435,27.219,27.411,8.719
6185.859,26.667,27.017,9.262
6187.283,25.99,27.287,8.872
6188.708,26.282,26.947,8.937
6190.133,27.669,26.793,8.897
6191.559,27.578,26.787,8.743
6192.985,26.486,26.473,9.013
6194.411,27.065,25.958,9.281
6195.837,26.358,26.122,9.589
6197.264,27.1,26.084,9.07
6198.691,27.663,26.173,8.536
6200.119,28.648,26.074,8.448
6201.546,26.99,26.044,8.825
6202.975,26.691,26.484,10.152
6204.403,26.7,26.699,11.418
6205.832,27.617,26.571,11.245
6207.261,28.013,26.532,9.47
6208.69,27.402,26.62,8.808
6210.12,28.018,26.562,8.737
6211.55,27.991,26.171,8.912
6212.981,26.276,25.748,9.316
6214.411,27.211,25.712,9.576
6215.842,26.728,25.535,9.471
6217.274,27.463,25.678,8.955
6218.706,25.345,25.95,8.488
6220.138,24.783,25.892,8.603
6221.57,25.747,26.11,9.514
6223.003,27.175,26.364,10.998
6224.436,27.81,26.362,11.516
6225.869,27.413,26.816,10.398
6227.303,28.112,27.341,8.822
6228.737,28.674,27.13,8.391
6230.171,28.377,27.045,8.326
6231.606,27.921,27.916,8.305
6233.041,27.828,27.602,8.632
6234.477,28.156,27.02,10.966
6235.912,27.59,27.222,15.904
6237.348,26.78,27.728,20.501
6238.785,27.563,27.358,19.764
6240.221,27.918,27.586,15.578
6241.658,28.741,27.579,12.722
6243.096,27.735,27.606,12.609
6244.534,28.346,27.709,12.451
6245.972,28.594,27.52,11.322
6247.41,27.516,27.19,9.796
6248.849,28.457,27.183,9.1
6250.288,28.449,26.713,8.954
6251.727,27.475,26.324,8.698
6253.167,28.303,26.162,8.268
6254.607,28.125,25.92,8.183
6256.047,27.523,25.922,8.737
6257.488,28.218,26.33,11.358
6258.929,28.537,26.903,17.519
6260.37,30.137,27.249,19.658
6261.812,28.461,27.332,15.602
6263.254,30.053,27.385,11.081
6264.696,28.749,27.495,10.468
6266.139,28.246,27.576,11.609
6267.582,29.878,27.719,11.953
6269.025,29.636,27.777,11.242
6270.469,27.981,27.554,10.195
6271.913,27.943,27.265,9.189
6273.357,28.562,27.498,8.582
6274.802,28.275,27.085,8.618
6276.247,28.469,27.084,9.304
6277.692,27.789,27.429,9.886
6279.138,27.727,27.325,10.528
6280.584,27.08,26.606,9.535
6282.03,27.477,26.467,8.755
6283.477,28.038,26.59,8.19
6284.924,28.754,26.426,7.998
6286.371,26.033,26.171,9.491
6287.819,28.421,25.883,13.536
6289.267,27.361,25.591,17.028
6290.715,26.355,25.695,16.011
6292.164,27.168,25.574,11.65
6293.613,26.6,25.965,8.743
6295.062,26.388,26.186,8.512
6296.511,26.96,26.076,9.157
6297.961,26.481,25.955,12.59
6299.412,26.703,25.424,29.743
6300.862,31.844,24.853,82.038
6302.313,28.617,24.627,116.239
6303.765,23.092,24.791,91.883
6305.216,25.61,24.952,35.896
6306.668,24.897,24.735,16.253
6308.121,25.901,24.415,18.41
6309.573,25.108,24.372,19.333
6311.026,24.558,24.523,14.674
6312.48,24.389,24.559,9.912
6313.933,24.002,24.454,8.373
6315.387,24.379,24.466,7.991
6316.842,25.423,24.738,7.955
6318.296,24.936,24.881,7.879
6319.751,23.906,24.99,7.931
6321.207,26.013,24.867,9.261
6322.662,25.897,24.877,11.607
6324.119,25.016,25.205,11.672
6325.575,25.581,24.859,10.139
6327.032,25.465,24.711,8.712
6328.489,25.045,24.552,9.088
6329.946,24.824,24.469,12.687
6331.404,25.549,24.522,16.623
6332.862,25.167,24.517,16.275
6334.32,24.135,24.204,11.942
6335.779,23.804,23.862,8.659
6337.238,23.549,23.445,7.936
6338.697,23.127,23.536,7.827
6340.157,23.426,23.82,7.749
6341.617,23.883,23.791,8.054
6343.077,23.305,24.134,7.895
6344.538,23.935,23.967,8.203
6345.999,23.316,23.98,8.185
6347.46,24.199,23.807,8.462
6348.922,24.373,23.72,9.492
6350.384,23.599,24.066,10.779
6351.847,23.829,23.775,10.236
6353.309,24.56,23.377,8.839
6354.772,23.272,23.18,8.514
6356.236,23.656,23.287,10.299
6357.7,24.003,23.198,12.962
6359.164,23.878,22.74,13.338
6360.628,22.82,22.962,11.111
6362.093,22.045,23.015,10.777
6363.558,23.736,22.53,20.16
6365.023,23.69,22.138,37.703
6366.489,22.192,22.228,41.804
6367.955,22.977,22.482,26.889
6369.422,24.308,22.284,11.212
6370.888,22.142,22.063,8.367
6372.356,22.965,22.169,8.012
6373.823,22.239,22.101,7.693
6375.291,22.166,22.017,7.974
6376.759,22.278,22.225,7.88
6378.227,21.833,21.972,8.197
6379.696,22.622,21.822,8.567
6381.165,22.17,22.006,9.227
6382.635,21.913,22.175,9.2
6384.105,22.706,22.428,8.572
6385.575,22.613,22.92,8.617
6387.045,23.129,22.992,9.835
6388.516,23.264,22.865,11.122
6389.987,24.582,22.825,10.175
6391.459,24.229,22.843,8.633
6392.931,23.109,22.819,7.765
6394.403,23.544,22.871,7.51
6395.875,22.725,23.234,7.511
6397.348,23.157,23,7.795
6398.822,24.916,23.059,7.77
6400.295,24.007,23.067,7.466
6401.769,23.238,22.78,7.259
6403.243,23.102,22.587,7.663
6404.718,23.969,22.889,7.876
6406.193,23.496,23.119,7.806
6407.668,23.172,22.856,7.601
6409.144,23.728,22.812,7.39
6410.619,22.374,22.805,7.48
6412.096,22.055,22.465,7.638
6413.572,21.645,22.734,7.806
6415.049,22.379,22.342,8.109
6416.527,22.797,22.468,8.423
6418.004,24.163,22.883,7.795
6419.482,22.852,23.05,7.509
6420.961,22.905,22.968,8.282
6422.439,23.263,22.986,8.782
6423.918,23.997,22.574,8.526
6425.398,22.942,22.521,7.948
6426.877,22.864,22.36,7.72
6428.357,23.175,21.817,7.68
6429.838,23.373,21.518,7.506
6431.318,22.915,22.154,7.248
6432.799,21.791,22.046,7.074
6434.281,22.11,21.985,7.119
6435.762,23.101,21.861,7.316
6437.244,21.927,21.61,7.551
6438.727,21.045,21.434,7.347
6440.21,22.267,21.224,7.097
6441.693,21.604,21.065,7.052
6443.176,21.98,21.384,7.224
6444.66,21.621,21.676,7.547
6446.144,21.173,21.654,7.441
6447.628,20.386,21.488,7.105
6449.113,23.497,21.404,6.971
6450.598,22.224,21.788,7.222
6452.084,23.239,21.653,7.519
6453.57,22.757,21.594,7.925
6455.056,22.505,21.754,7.784
6456.542,23.633,21.625,7.226
6458.029,23.254,21.383,7.406
6459.516,22.311,21.71,7.879
6461.004,21.513,21.611,8.119
6462.492,21.632,21.345,8.16
6463.98,21.685,21.058,9.287
6465.468,22.606,20.805,11.697
6466.957,21.933,21.228,14.748
6468.447,21.809,21.438,14.334
6469.936,21.265,21.378,12.486
6471.426,21.996,21.491,12.706
6472.916,20.796,21.554,13.535
6474.407,22.257,21.444,12.056
6475.898,21.893,22.036,9.014
6477.389,21.687,21.652,8.014
6478.881,22.485,21.312,8.48
6480.373,22.394,21.302,8.845
6481.865,22.258,21.543,8.159
6483.358,22.52,21.76,7.591
6484.851,22.133,21.51,7.361
6486.344,22.058,21.806,7.157
6487.838,22.365,21.576,6.959
6489.332,21.854,21.637,6.994
6490.826,22.243,21.882,7.096
6492.321,22.053,21.559,7.091
6493.816,22.545,21.445,7
6495.312,21.686,21.717,7.083
6496.808,22.565,21.813,7.38
6498.304,21.598,21.848,11.056
6499.8,23.875,21.778,17.735
6501.297,21.8,21.496,19.772
6502.794,21.96,21.459,14.625
6504.292,23.244,21.768,10.059
6505.789,22.179,21.973,10.367
6507.288,22.055,21.775,11.43
6508.786,23.399,21.804,10.373
6510.285,23.871,22.357,8.295
6511.784,23.263,22.116,7.341
6513.284,22.764,22.487,7.447
6514.784,23.034,22.795,8.074
6516.284,22.69,22.93,8.398
6517.785,21.634,22.828,7.926
6519.285,22.429,22.564,7.065
6520.787,23.631,22.706,7.073
6522.288,22.455,22.491,8.005
6523.79,23.726,22.449,9.697
6525.293,23.698,22.647,9.986
6526.795,22.796,22.511,8.788
6528.298,22.685,22.103,7.49
6529.802,22.57,22.837,7.493
6531.306,22.524,23.007,7.765
6532.81,23.677,22.576,10.686
6534.314,22.413,22.448,15.548
6535.819,22.365,22.503,16.814
6537.324,23.731,22.343,12.696
6538.829,22.88,22.744,8.333
6540.335,22.279,22.569,7.202
6541.841,23.273,22.444,7.302
6543.348,23.146,22.326,8.235
6544.855,22.415,22.171,10.105
6546.362,23.222,22.19,11.341
6547.869,22.349,22.43,10.321
6549.377,24.33,22.504,7.969
6550.885,22.733,22.395,7.271
6552.394,22.174,22.199,7.944
6553.903,23.403,22.254,13.329
6555.412,21.578,22.498,18.194
6556.922,22.185,22.03,16.977
6558.432,22.478,21.833,10.758
6559.942,21.701,21.638,7.286
6561.453,22.088,21.619,7.078
6562.964,22.384,21.759,9.165
6564.475,22.041,21.776,11.755
6565.987,22.213,21.643,11.117
6567.499,22.209,21.551,8.843
6569.011,21.469,21.347,8.572
6570.524,21.589,21.107,10.171
6572.037,21.63,20.955,10.081
6573.55,20.81,21.036,8.402
6575.064,23.07,21.434,7.3
6576.578,21.14,21.414,8.564
6578.093,22.79,21.148,13.339
6579.608,22.016,21.253,16.277
6581.123,22.678,21.42,13.58
6582.638,22.332,21.292,8.668
6584.154,22.721,21.757,7.546
6585.671,21.159,21.628,7.477
6587.187,22.189,21.292,7.064
6588.704,22.072,21.118,6.877
6590.221,21.722,21.032,6.961
6591.739,20.476,20.848,7.072
6593.257,20.533,20.745,7.187
6594.775,21.086,20.786,7.147
6596.294,21.146,20.456,7.683
6597.813,22.162,20.347,8.848
6599.332,21.798,20.513,9.341
6600.852,20.071,20.564,8.381
6602.372,20.689,20.731,7.577
6603.893,20.313,20.725,8.606
6605.413,21.285,21.005,11.098
6606.934,22.272,21.041,11.749
6608.456,20.258,20.679,9.776
6609.978,22.566,20.428,7.213
6611.5,21.825,20.673,6.897
6613.022,20.747,21.159,6.959
6614.545,21.458,21.123,7.343
6616.069,21.637,21.053,6.995
6617.592,21.98,21.26,6.901
6619.116,22.248,21.494,6.858
6620.64,22.008,21.501,6.899
6622.165,21.408,21.263,7.067
6623.69,22.116,21.275,7.09
6625.215,22.058,21.195,6.925
6626.741,20.964,20.951,7.04
6628.267,21.362,20.751,7.889
6629.793,22.04,20.492,8.013
6631.32,21.475,20.784,7.721
6632.847,21.495,20.609,7.429
6634.375,21.447,20.517,7.979
6635.903,20.502,20.662,9.009
6637.431,21.558,20.639,8.846
6638.959,21.031,20.639,7.759
6640.488,21.991,20.514,6.798
6642.017,20.626,20.873,6.932
6643.547,21.948,20.985,6.861
6645.077,22.78,20.938,6.529
6646.607,21.788,21.239,6.704
6648.138,22.153,21.118,6.717
6649.669,21.843,20.847,6.766
6651.2,20.154,20.781,6.974
6652.732,21.802,20.798,7.195
6654.264,22.346,20.705,7.1
6655.796,21.591,20.485,6.809
6657.329,21.663,20.321,6.758
6658.862,21.12,20.439,6.925
6660.395,21.666,20.717,7.001
6661.929,21.547,20.822,7.151
6663.463,20.168,20.867,7.58
6664.998,21.278,20.998,7.516
6666.532,21.409,20.787,7.195
6668.068,21.425,20.861,7.299
6669.603,20.717,20.96,7.997
6671.139,21.113,20.86,7.708
6672.675,23.055,20.811,7.146
6674.212,22.145,20.839,6.888
6675.749,20.979,20.253,6.943
6677.286,20.951,20.359,6.926
6678.824,20.945,20.301,6.769
6680.362,20.833,20.301,6.621
6681.9,21.143,20.535,6.762
6683.439,22.057,20.756,6.823
6684.978,20.258,20.834,6.84
6686.518,21.619,20.803,6.825
6688.058,21.864,20.971,6.839
6689.598,21.299,21.12,6.973
6691.138,21.969,21.134,6.857
6692.679,22.488,21.149,6.791
6694.22,21.141,21.283,6.759
6695.762,21.004,21.518,6.689
6697.304,22.427,21.761,6.715
6698.846,22.023,21.891,6.868
6700.389,21.335,21.698,7.225
6701.932,22.009,21.289,7.395
6703.475,22.506,21.318,7.212
6705.019,21.31,21.256,7.069
6706.563,22.214,21.13,7.311
6708.107,20.992,21.116,7.516
6709.652,21.895,21.101,7.403
6711.197,21.29,20.992,7.162
6712.743,21.396,21.095,7.036
