wavelength,flux,model,sky
5537.325,22.96,24.418,6.648
5538.6,24.267,24.7,6.535
5539.875,22.859,24.165,6.416
5541.151,23.052,24.184,6.657
5542.427,25.288,24.336,7.091
5543.704,23.47,24.413,7.891
5544.98,23.467,24.519,8.273
5546.257,23.313,24.617,8.077
5547.534,21.916,24.319,7.521
5548.812,23.223,23.9,6.775
5550.09,24.361,23.161,7.056
5551.368,22.945,22.926,7.047
5552.646,22.642,23.274,6.58
5553.925,21.897,23.211,6.704
5555.204,23.733,22.851,6.697
5556.483,22.92,22.899,6.554
5557.763,22.511,22.802,6.71
5559.043,23.196,22.884,6.725
5560.323,24.198,23.07,6.758
5561.603,23.316,22.668,6.549
5562.884,22.195,22.218,6.904
5564.165,21.793,22.532,8.104
5565.446,22.894,21.817,8.79
5566.728,21.85,21.437,8.033
5568.01,21.543,22.04,6.666
5569.292,23.592,22.107,6.561
5570.575,23.045,21.716,7.048
5571.857,21.049,21.693,6.845
5573.141,22.919,22.127,6.567
5574.424,22.077,22.304,6.949
5575.708,23.618,22.149,15.112
5576.992,31.18,22.318,152.606
5578.276,10.928,22.518,391.44
5579.561,28.121,22.11,356.848
5580.846,24.988,22.228,113.783
5582.131,25.79,22.019,21.277
5583.416,23.706,21.329,8.763
5584.702,21.239,21.347,6.541
5585.988,23.7,21.452,6.119
5587.274,24.342,21.118,6.196
5588.561,22.571,21.27,7.056
5589.848,22.356,21.51,7.973
5591.135,23.756,21.711,8.306
5592.423,22.255,22.133,7.494
5593.711,22.67,21.551,6.558
5594.999,23.102,21.807,6.362
5596.287,21.788,22.097,6.573
5597.576,22.554,21.758,7.054
5598.865,23.882,21.176,7.511
5600.154,23.201,21.298,6.986
5601.444,23.931,22.124,6.591
5602.734,23.108,22.391,6.598
5604.024,20.677,22.569,6.663
5605.315,22.478,22.981,8.514
5606.606,22.272,23.062,9.551
5607.897,24.75,22.387,8.214
5609.188,21.543,22.537,7.087
5610.48,22.395,22.817,6.996
5611.772,22.323,22.502,6.86
5613.064,24.027,21.887,6.661
5614.357,22.899,21.513,6.607
5615.65,23.291,21.451,6.745
5616.943,23.029,21.208,6.947
5618.236,23.858,21.134,7.273
5619.53,23.752,21.436,7.155
5620.824,24.103,21.593,6.886
5622.119,24.674,21.827,6.963
5623.413,25.586,22.528,7.778
5624.708,24.009,21.914,9.051
5626.004,23.715,21.907,8.613
5627.299,23.673,22.592,7.346
5628.595,25.23,22.881,6.872
5629.891,24.814,22.855,6.954
5631.188,24.292,23.292,7.402
5632.484,23.891,22.829,7.418
5633.782,23.48,23.392,7.411
5635.079,23.43,23.259,7.534
5636.377,22.663,23.224,7.17
5637.675,24.378,23.748,6.955
5638.973,25.472,23.659,6.972
5640.271,23.231,23.181,7.704
5641.57,24.969,23.293,7.901
5642.869,25.572,23.688,7.426
5644.169,24.564,24.12,7.524
5645.469,24.902,24.24,8.056
5646.769,26.172,24.071,8.538
5648.069,25.935,24.916,8.344
5649.37,23.537,24.742,8.165
5650.671,26.643,24.665,8.055
5651.972,26.527,25.026,7.904
5653.274,26.173,25.634,7.616
5654.575,28.753,26.22,7.706
5655.878,28.846,26.099,8.3
5657.18,26.574,26.168,8.062
5658.483,28.422,26.002,8.672
5659.786,28.758,25.161,9.488
5661.089,27.11,24.333,9.127
5662.393,28.474,24.246,8.759
5663.697,29.534,23.192,9.159
5665.001,29.108,23.025,10.009
5666.306,28.736,23.537,10.566
5667.611,28.136,23.66,10.949
5668.916,27.932,23.575,11.936
5670.221,26.281,24.335,13.055
5671.527,26.269,25.036,14.4
5672.833,27.421,25.277,14.845
5674.139,27.086,25.866,15.199
5675.446,26.851,26.021,14.928
5676.753,23.845,25.692,14.578
5678.06,25.619,25.592,13.218
5679.368,24.504,24.34,13.28
5680.676,26.703,24.33,15.373
5681.984,24.735,23.982,18.403
5683.292,26.691,23.842,24.365
5684.601,25.878,24.413,31.386
5685.91,26.913,24.835,32.518
5687.22,25.539,24.989,32.684
5688.529,25.944,25.05,34.834
5689.839,27.436,25.226,37.62
5691.15,26.355,25.285,38.364
5692.46,27.663,25.122,35.497
5693.771,26.652,25.126,29.445
5695.082,26.02,25.807,24.374
5696.394,26.775,26.395,21.395
5697.706,30.573,26.485,18.918
5699.018,27.433,26.493,16.896
5700.33,30.265,26.344,16.004
5701.643,28.164,25.687,16.101
5702.956,27.517,25.62,14.609
5704.269,27.757,25.165,12.341
5705.583,25.724,23.913,11.337
5706.897,24.469,23.143,11.019
5708.211,22.069,23.454,11.007
5709.525,22.232,23.92,11.284
5710.84,23.448,23.929,11.272
5712.155,23.307,24.058,11.478
5713.471,23.725,24.342,11.41
5714.786,24.66,24.819,10.527
5716.102,23.41,25.068,9.987
5717.419,24.885,24.597,10.131
5718.735,23.489,24.338,10.401
5720.052,22.542,24.808,10.402
5721.37,23.071,24.952,9.842
5722.687,25.72,24.761,9.423
5724.005,22.752,24.486,9.776
5725.323,23.809,24.089,10.235
5726.642,23.276,23.831,9.64
5727.96,24.699,23.804,9.576
5729.279,23.058,23.665,9.386
5730.599,23.867,23.863,9.185
5731.918,25.701,24.52,9.056
5733.238,25.434,24.925,9.053
5734.559,25.278,24.663,9.203
5735.879,26.816,24.698,9.352
5737.2,27.949,25.234,9.283
5738.521,28.375,25.757,8.851
5739.843,28.632,25.648,8.802
5741.165,28.479,25.196,9.228
5742.487,27.61,26.034,9.186
5743.809,26.745,25.577,9.04
5745.132,27.083,25.403,9.394
5746.455,24.371,25.556,9.426
5747.778,23.686,25.499,9.587
5749.102,24.051,25.447,9.378
5750.426,23.965,25.63,9.526
5751.75,25.518,24.66,9.343
5753.075,24.316,24.425,9.215
5754.399,23.963,24.494,9.188
5755.725,25.449,24.421,9.235
5757.05,24.938,24.662,9.284
5758.376,24.454,24.255,9.414
5759.702,24.713,24.545,10.028
5761.028,25.335,25.243,10.27
5762.355,25.278,25.384,10.617
5763.682,25.416,25.081,10.475
5765.009,25.403,25.281,10.486
5766.337,25.738,25.401,11.574
5767.665,27.91,24.839,13.797
5768.993,27.393,24.141,18.439
5770.321,28.231,23.766,22.79
5771.65,27.06,23.659,23.004
5772.979,25.624,23.662,18.103
5774.309,26.781,24.192,13.844
5775.638,27.397,23.97,11.489
5776.969,25.662,23.897,11.351
5778.299,26.234,24.132,11.484
5779.63,28.068,24.301,10.951
5780.96,27.72,24.438,11.18
5782.292,28.008,25.248,10.377
5783.623,29.587,25.451,10.819
5784.955,29.463,25.178,10.951
5786.287,27.7,25.909,11.657
5787.62,30.188,26.58,11.859
5788.953,29.52,25.092,13.992
5790.286,28.719,25.244,19.135
5791.619,27.614,26.15,23.782
5792.953,29.302,25.716,22.475
5794.287,28.72,25.584,17.611
5795.621,26.802,26.193,14.626
5796.956,26.114,25.851,13.406
5798.291,26.197,26.07,12.074
5799.626,25.927,26.37,11.763
5800.962,24.941,25.95,11.65
5802.298,25.768,25.803,12.089
5803.634,23.877,25.908,12.081
5804.97,23.015,25.124,12.087
5806.307,22.261,24.81,12.307
5807.644,23.226,24.668,12.062
5808.982,23.77,24.467,12.187
5810.319,23.679,24.872,12.677
5811.657,22.627,25.675,14.512
5812.996,22.326,25.812,14.601
5814.334,24.077,25.849,14.538
5815.673,25.477,26.22,13.161
5817.013,23.23,26.469,12.898
5818.352,25.699,26.54,13.513
5819.692,25.77,26.636,13.513
5821.032,28.175,26.769,13.671
5822.373,27.328,26.54,13.225
5823.713,27.772,26.141,13.719
5825.055,28.043,26.001,14.072
5826.396,28.222,25.753,14.203
5827.738,29.873,25.551,14.053
5829.08,30.675,25.885,14.201
5830.422,30.258,25.572,14.352
5831.765,29.069,25.151,14.707
5833.108,28.302,24.842,14.53
5834.451,26.96,24.743,15.39
5835.795,27.875,24.856,14.82
5837.139,27.304,24.952,15.176
5838.483,25.947,24.523,15.382
5839.827,25.899,23.675,15.613
5841.172,25.257,23.792,15.688
5842.517,24.003,24.05,16.274
5843.863,25.67,24.147,16.462
5845.208,25.404,24.864,16.623
5846.554,23.765,25.012,16.977
5847.901,26.061,24.727,16.785
5849.248,25.434,24.228,17.281
5850.595,25.377,23.774,16.831
5851.942,25.652,23.346,17.417
5853.289,25.859,23.064,17.898
5854.637,24.21,23.867,18.115
5855.986,23.03,23.688,18.111
5857.334,23.209,23.1,17.716
5858.683,22.968,22.835,18.034
5860.032,24.41,23.04,18.004
5861.382,22.434,23.291,17.733
5862.731,24.866,23.043,18.15
5864.082,21.995,23.297,18.326
5865.432,23.126,23.478,19.98
5866.783,22.65,23.475,22.506
5868.134,22.939,23.716,23.906
5869.485,23.908,24.219,23.976
5870.837,23.396,23.843,20.493
5872.189,23.093,24.342,17.927
5873.541,23.648,24.38,17.465
5874.894,22.393,23.893,17.331
5876.246,24.905,23.503,15.755
5877.6,24.286,23.408,14.389
5878.953,26.159,23.369,12.524
5880.307,25.701,23.332,11.547
5881.661,26.259,23.051,11.278
5883.016,23.992,22.601,10.631
5884.37,24.117,22.077,10.506
5885.725,24.323,21.728,11.209
5887.081,23.433,22.307,13.95
5888.437,25.563,22.414,30.926
5889.793,28.364,22.944,95.05
5891.149,23.365,23.167,171.04
5892.506,23.999,22.913,141.499
5893.863,24.101,23.002,61.94
5895.22,24.934,22.488,55.308
5896.577,18.68,22.747,106.197
5897.935,23.12,22.912,126.271
5899.293,22.156,22.471,59.431
5900.652,21.334,21.804,20.612
5902.011,22.078,21.712,12.273
5903.37,21.439,22.24,12.094
5904.729,23.302,21.512,12.441
5906.089,22.527,21.398,12.891
5907.449,22.462,21.767,13.609
5908.81,22.451,21.589,13.963
5910.17,20.95,20.803,13.877
5911.531,21.21,20.635,13.213
5912.893,22.556,20.979,13.637
5914.254,21.916,20.828,15.75
5915.616,21.647,20.555,19.221
5916.979,22.464,20.702,21.17
5918.341,22.157,20.928,19.742
5919.704,20.294,20.5,17.159
5921.067,21.32,20.717,17.421
5922.431,22.439,20.655,17.218
5923.795,23.296,20.175,18.465
5925.159,22.232,20.054,19.762
5926.523,23.108,20.72,21.587
5927.888,23.785,20.912,20.496
5929.253,22.238,21.419,19.532
5930.619,22.139,21.906,19.841
5931.984,22.837,21.777,21.384
5933.35,23.257,21.324,25.06
5934.717,23.523,21.352,27.145
5936.083,23.427,21.357,24.472
5937.45,23.862,21.46,21.33
5938.818,23.542,22.03,20.45
5940.185,23.373,22.054,20.33
5941.553,23.697,21.548,19.947
5942.922,23.906,21.621,19.453
5944.29,24.518,21.269,18.915
5945.659,25.142,20.932,19.961
5947.028,25.647,21.18,21.404
5948.398,25.822,21.627,21.89
5949.768,24.526,21.656,20.146
5951.138,23.455,21.31,19.391
5952.508,25.179,21.496,21.253
5953.879,24.636,21.164,24.937
5955.25,24.699,21.047,25.906
5956.621,24.829,20.919,22.926
5957.993,22.98,20.87,19.812
5959.365,23.112,21.506,18.972
5960.738,21.725,21.914,19.004
5962.11,23.135,21.831,18.738
5963.483,24.134,22.133,18.434
5964.856,23.092,21.848,18.55
5966.23,22.631,21.009,18.222
5967.604,21.369,21.015,17.97
5968.978,21.919,20.858,18.229
5970.353,21.164,20.178,19.421
5971.728,22.672,20.608,20.08
5973.103,19.917,20.987,19.208
5974.478,21.334,20.742,18.034
5975.854,21.922,20.881,18.127
5977.23,22.104,20.484,19.586
5978.607,22.002,20.189,20.908
5979.984,22.108,20.047,20.086
5981.361,22.104,19.879,18.909
5982.738,21.616,19.911,17.954
5984.116,21.552,20.381,17.349
5985.494,21.412,20.383,16.967
5986.872,21.555,20.459,16.665
5988.251,22.049,20.208,16.38
5989.63,19.111,20.116,16.798
5991.009,20.236,20.314,16.236
5992.389,20.979,20.336,16.735
5993.769,20.415,20.666,16.336
5995.149,20.529,20.576,16.151
5996.53,21.559,20.123,15.99
5997.911,20.661,20.203,15.852
5999.292,19.886,20.539,16.153
6000.674,21.199,20.063,15.992
6002.055,20.513,19.89,15.526
6003.438,20.296,19.05,15.667
6004.82,19.477,19.621,17.416
6006.203,21.918,20.164,17.36
6007.586,22.066,19.783,15.737
6008.97,21.002,19.95,14.828
6010.353,20.069,20.537,14.963
6011.737,20.101,20.299,14.491
6013.122,20.874,20.73,14.468
6014.507,21.188,20.824,14.408
6015.892,20.525,20.004,14.466
6017.277,20.196,19.618,14.198
6018.663,21.621,20.094,13.799
6020.049,22.35,20.496,13.6
6021.435,21.942,20.236,13.748
6022.822,21.969,20.314,13.484
6024.209,21.709,20.565,13.939
6025.596,21.065,19.985,14.198
6026.983,21.866,20.498,14.363
6028.371,21.134,20.001,13.766
6029.76,20.648,19.896,14.068
6031.148,21.313,20.286,13.818
6032.537,22.597,20.471,13.934
6033.926,23.053,20.351,14.02
6035.316,21.01,20.647,14.271
6036.706,22.112,20.401,13.987
6038.096,23.669,20.112,13.219
6039.486,22.36,20.216,12.686
6040.877,23.31,20.574,12.584
6042.268,21.3,20.66,12.595
6043.66,21.869,20.367,12.647
6045.051,21.911,20.796,12.513
6046.444,21.522,20.74,12.258
6047.836,21.385,20.955,12.047
6049.229,21.022,21.587,12.14
6050.622,21.886,21.602,12.247
6052.015,22.819,21.979,12.184
6053.409,21.489,21.431,12.116
6054.803,22.084,21.254,11.86
6056.197,22.128,21.194,11.703
6057.592,22.568,20.983,11.655
6058.987,24.562,21.165,11.539
6060.382,24.53,21.294,11.383
6061.778,24.079,20.632,11.546
6063.174,22.876,20.962,11.5
6064.57,25.016,21.637,11.397
6065.966,26.517,21.501,11.328
6067.363,24.532,20.875,11.248
6068.761,24.823,21.03,11.446
6070.158,23.944,20.97,11.523
6071.556,24.517,21.227,11.263
6072.954,22.799,21.594,11.011
6074.353,23.182,21.531,10.81
6075.751,22.05,21.038,10.839
6077.151,21.3,20.903,10.972
6078.55,22.105,20.911,10.662
6079.95,22.113,21.077,10.64
6081.35,21.92,21.364,10.292
6082.75,22.161,21.412,9.928
6084.151,21.847,21.026,10.191
6085.552,20.882,21.16,10.218
6086.954,20.278,21.386,10.278
6088.355,20.41,21.152,10.107
6089.758,20.484,20.83,10.339
6091.16,21.859,20.548,10.518
6092.563,21.52,20.132,10.283
6093.966,20.913,20.423,9.642
6095.369,21.691,20.501,9.901
6096.773,21.65,20.43,10.326
6098.177,21.085,20.482,10.675
6099.581,20.487,20.361,10.489
6100.986,19.379,19.659,10.296
6102.391,19.513,19.328,10.307
6103.796,21.278,19.296,10.165
6105.201,20.609,19.984,10.31
6106.607,21.113,20.411,10.399
6108.014,21.353,20.081,10.019
6109.42,20.437,19.807,10.304
6110.827,21.449,20.002,10.475
6112.234,20.912,19.879,10.558
6113.642,20.724,20.385,11.033
6115.05,20.097,20.556,11.259
6116.458,21.355,19.923,10.719
6117.867,21.489,19.592,10.086
6119.275,19.465,19.781,9.977
6120.685,20.257,19.469,9.892
6122.094,20.83,19.265,10.122
6123.504,20.94,19.239,9.811
6124.914,20.428,19.024,9.479
6126.325,18.781,18.569,9.524
6127.735,21.381,18.6,9.449
6129.146,19.75,18.861,9.524
6130.558,20.002,18.747,9.514
6131.97,19.473,18.806,9.568
6133.382,20.219,19.364,9.502
6134.794,20.077,19.725,9.661
6136.207,19.669,19.209,9.928
6137.62,20.315,18.975,10.209
6139.033,19.964,18.881,10.665
6140.447,19.626,19.132,10.745
6141.861,19.725,19.611,10.992
6143.276,19.025,19.747,10.943
6144.69,20.568,19.794,10.86
6146.105,20.088,20.146,11.281
6147.521,19.822,20.269,10.7
6148.936,19.989,20.155,10.106
6150.352,20.372,20.036,10.039
6151.769,20.333,20,10.402
6153.185,20.894,19.954,11.679
6154.602,21.018,19.435,14.465
6156.02,20.918,18.91,16.32
6157.437,20.49,19.201,15.59
6158.855,18.818,19.549,13.55
6160.274,20.647,18.816,14.4
6161.692,21.205,19.414,18.824
6163.111,20.568,19.076,20.414
6164.53,20.94,18.884,17.123
6165.95,20.24,18.811,12.562
6167.37,19.96,18.86,10.442
6168.79,20.429,19.411,9.766
6170.211,20.132,19.257,10.517
6171.632,20.489,19.534,11.642
6173.053,20.61,19.846,11.443
6174.474,20.309,19.633,10.053
6175.896,20.777,19.196,9.46
6177.319,20.908,19.263,9.726
6178.741,20.393,19.272,9.438
6180.164,20.292,18.885,8.723
6181.587,21.264,18.991,8.493
6183.011,19.926,19.309,8.946
6184.435,19.575,19.4,9.17
6185.859,19.11,19.413,9.398
6187.283,18.9,19.513,8.88
6188.708,20.418,19.771,8.728
6190.133,20.407,19.465,9
6191.559,20.206,19.327,9.047
6192.985,20.896,19.531,9.149
6194.411,20.458,19.298,9.7
6195.837,20.108,19.386,9.471
6197.264,21.091,19.637,9.148
6198.691,19.97,18.951,8.515
6200.119,21.049,18.401,8.343
6201.546,19.779,18.574,9.169
6202.975,20.87,18.61,10.283
6204.403,21.407,18.733,10.952
6205.832,19.866,18.892,9.761
6207.261,20.97,19.348,8.494
6208.69,21.428,19.501,8.143
6210.12,20.567,19.38,8.712
6211.55,20.584,19.755,9.266
6212.981,20.357,20.013,9.676
6214.411,20.359,19.867,9.533
6215.842,21.469,20.032,8.673
6217.274,20.159,20.22,8.297
6218.706,20.279,20.366,7.808
6220.138,19.697,20.793,8.266
6221.57,20.265,20.577,9.468
6223.003,21.732,20.246,10.29
6224.436,21.114,20.211,10.05
6225.869,20.39,19.986,8.636
6227.303,20.161,19.551,7.692
6228.737,20.432,19.557,7.777
6230.171,20.488,19.693,7.742
6231.606,20.612,19.634,7.751
6233.041,20.518,19.601,8.966
6234.477,19.926,19.594,12.46
6235.912,20.258,19.606,17.774
6237.348,20.988,19.823,21.218
6238.785,20.739,20.301,18.371
6240.221,19.815,20.249,14.526
6241.658,19.939,19.914,12.689
6243.096,19.854,19.637,12.606
6244.534,19.944,19.643,11.738
6245.972,19.917,19.836,10.602
6247.41,19.994,19.592,9.656
6248.849,19.35,19.711,8.974
6250.288,20.349,19.457,8.624
6251.727,21.078,19.348,8.215
6253.167,20.306,19.595,7.94
6254.607,19.979,19.516,7.778
6256.047,20.076,19.326,8.516
6257.488,20.937,19,13.415
6258.929,20.258,19.352,19.618
6260.37,20.638,20.192,19.928
6261.812,18.547,20.635,13.902
6263.254,20.035,20.382,9.851
6264.696,19.841,20.844,12.3
6266.139,21.055,20.958,13.549
6267.582,21.124,21.103,13.714
6269.025,18.894,21.567,12.267
6270.469,19.783,21.957,10.739
6271.913,20.839,21.779,9.712
6273.357,21.112,21.638,9.415
6274.802,21.492,21.029,8.316
6276.247,20.033,20.768,9.103
6277.692,20.995,20.64,9.677
6279.138,20.723,20.348,9.949
6280.584,20.207,20.133,9.211
6282.03,19.98,20.003,8.19
6283.477,20.384,20.143,7.72
6284.924,20.279,20.278,8.01
6286.371,20.358,20.143,10.472
6287.819,19.06,19.929,16.08
6289.267,20.552,20.073,17.88
6290.715,20.348,20.297,14.362
6292.164,18.947,20.073,9.864
6293.613,19.626,19.969,7.892
6295.062,20.534,20.316,7.591
6296.511,20.085,20.518,8.621
6297.961,19.515,20.012,13.709
6299.412,18.736,20.202,38.653
6300.862,18.641,19.707,95.163
6302.313,26.557,20.328,105.616
6303.765,19.576,20.505,64.651
6305.216,18.425,19.682,20.562
6306.668,19.141,19.881,16.748
6308.121,20.103,20.461,20.779
6309.573,19.808,19.826,19.252
6311.026,19.556,19.76,12.646
6312.48,19.755,20.019,8.342
6313.933,19.752,19.833,7.843
6315.387,19.535,19.559,7.74
6316.842,19.038,19.905,7.72
6318.296,18.907,19.928,7.611
6319.751,19.891,20.087,7.825
6321.207,19.446,20.3,9.426
6322.662,19.622,20.34,11.229
6324.119,19.797,20.308,11.093
6325.575,19.969,20.287,8.949
6327.032,20.917,20.017,7.978
6328.489,19.064,19.863,9.309
6329.946,19.31,19.895,13.909
6331.404,20.065,19.911,17.349
6332.862,19.547,19.761,15.26
6334.32,19.323,19.519,10.263
6335.779,19.584,18.613,7.789
6337.238,19.879,18.532,7.473
6338.697,20.031,18.541,7.323
6340.157,19.998,18.245,7.443
6341.617,20.162,18.659,7.381
6343.077,19.026,19.413,7.548
6344.538,19.442,19.713,7.808
6345.999,20.348,19.809,7.92
6347.46,19.908,20.024,8.153
6348.922,19.42,20.211,9.514
6350.384,20.27,20.112,10.239
6351.847,19.522,20.308,9.192
6353.309,19.604,20.303,7.795
6354.772,19.739,20.434,8.057
6356.236,19.246,20.372,10.821
6357.7,20.2,20.17,13.257
6359.164,20.333,20.417,12.561
6360.628,19.751,20.613,9.592
6362.093,20.318,20.484,10.598
6363.558,19.014,20.268,23.81
6365.023,19.996,20.206,38.02
6366.489,22.536,20.244,34.65
6367.955,17.976,20.219,17.71
6369.422,20.851,20.349,7.896
6370.888,20.058,20.21,6.948
6372.356,19.327,19.731,7.221
6373.823,19.643,20.015,6.925
6375.291,19.66,20.953,7.264
6376.759,20.758,21.121,7.371
6378.227,19.467,21.108,7.819
6379.696,19.541,21.139,8.606
6381.165,21,21.01,8.87
6382.635,20.419,21.119,8.237
6384.105,19.506,21.172,7.569
6385.575,20.14,20.678,8.37
6387.045,20.686,21.351,10.154
6388.516,21.258,21.096,10.468
6389.987,20.618,20.928,8.987
6391.459,19.614,21.008,7.502
6392.931,21.285,21.135,7.169
6394.403,19.732,21.277,7.04
6395.875,20.315,20.873,7.024
6397.348,19.35,21.038,6.876
6398.822,20.062,21.061,6.784
6400.295,19.227,21.046,6.765
6401.769,19.954,21.213,6.862
6403.243,20.47,21.35,7.323
6404.718,20.006,21.479,7.455
6406.193,19.473,21.04,6.984
6407.668,19.389,21.389,6.62
6409.144,20.581,21.377,6.491
6410.619,20.543,20.702,6.57
6412.096,20.074,20.858,6.545
6413.572,19.829,21.028,7.468
6415.049,20.925,20.89,7.957
6416.527,20.383,21.226,7.547
6418.004,19.577,21.341,6.556
6419.482,20.238,20.913,6.91
6420.961,20.905,20.883,7.678
6422.439,19.744,21.518,8.015
6423.918,20.279,21.205,7.304
6425.398,20.622,21.549,6.528
6426.877,21.559,22.357,6.402
6428.357,22.842,22.653,6.362
6429.838,23.53,22.429,6.207
6431.318,23.011,22.856,6.196
6432.799,22.162,23.472,6.203
6434.281,24.377,23.75,6.219
6435.762,25.138,23.609,6.257
6437.244,25.074,23.769,6.21
6438.727,25.607,24.769,6.349
6440.21,25.659,24.923,6.264
6441.693,24.953,24.596,6.194
6443.176,25.722,23.941,6.233
6444.66,25.937,23.099,6.158
6446.144,23.188,22.654,6.241
6447.628,22.202,22.861,6.397
6449.113,23.342,22.133,6.494
6450.598,22.169,21.867,6.742
6452.084,21.942,21.464,7.041
6453.57,22.726,20.704,7.136
6455.056,21.654,19.969,7.026
6456.542,20.682,19.634,6.807
6458.029,21.213,19.464,7.025
6459.516,21.847,19.592,7.557
6461.004,21.465,19.46,7.338
6462.492,22.188,19.584,7.24
6463.98,21.263,20.263,8.714
6465.468,21.414,20.851,11.355
6466.957,20.891,20.911,13.114
6468.447,21.073,21.204,11.913
6469.936,20.731,21.17,10.515
6471.426,20.245,21.072,11.394
6472.916,20.759,21.283,11.893
6474.407,19.549,21.647,9.52
6475.898,19.457,21.871,6.983
6477.389,19.73,21.45,6.817
6478.881,19.332,21.138,7.556
6480.373,19.81,21.092,7.589
6481.865,20.327,21.002,6.829
6483.358,19.964,20.675,6.106
6484.851,19.311,20.432,5.833
6486.344,19.455,20.584,5.804
6487.838,20.257,20.534,5.926
6489.332,19.653,20.373,5.808
6490.826,20.259,20.395,5.729
6492.321,19.83,20.44,5.856
6493.816,19.53,20.037,5.693
6495.312,18.531,20.265,5.897
6496.808,19.769,20.397,6.653
6498.304,19.331,20.29,12.101
6499.8,19.243,20.179,17.456
6501.297,20.001,20.188,16.638
6502.794,18.738,20.412,11.151
6504.292,19.073,20.678,8.092
6505.789,20.056,20.351,9.368
6507.288,19.528,20.087,9.865
6508.786,19.293,20.149,8.221
6510.285,19.16,20.077,6.428
6511.784,20.036,20.502,6.02
6513.284,19.088,19.974,6.164
6514.784,18.701,20.285,6.566
6516.284,19.785,20.726,6.479
6517.785,19.42,20.563,5.944
6519.285,19.374,20.492,5.566
6520.787,18.678,20.29,5.815
6522.288,19.563,20.14,7.107
6523.79,18.242,19.663,8.366
6525.293,19.537,19.623,8.138
6526.795,19.204,20.111,6.994
6528.298,19.299,20.198,6.124
6529.802,19.945,20.277,5.971
6531.306,19.86,20.449,6.799
6532.81,19.163,20.275,10.495
6534.314,18.887,20.316,14.55
6535.819,19.882,20.568,13.704
6537.324,19.63,20.284,8.791
6538.829,18.229,20.201,5.906
6540.335,19.01,20.4,6.09
6541.841,19.121,20.518,6.477
6543.348,19.725,20.445,7.597
6544.855,20.107,20.468,9.562
6546.362,19.778,20.845,9.785
6547.869,18.783,20.981,8.023
6549.377,20.321,20.531,6.395
6550.885,20.408,20.335,6.099
6552.394,19.85,20.042,7.936
6553.903,18.067,19.708,13.609
6555.412,19.332,20.045,16.519
6556.922,20.289,20.056,12.977
6558.432,19.983,19.495,7.941
6559.942,19.355,19.332,6.018
6561.453,18.833,19.718,7.48
6562.964,19.124,20.154,11.806
6564.475,19.947,20.198,14.719
6565.987,21.15,20.111,12.476
6567.499,20.618,20.198,7.547
6569.011,20.817,20.632,7.984
6570.524,21.106,20.584,9.078
6572.037,20.332,20.115,8.397
6573.55,20.56,20.26,6.803
6575.064,20.352,20.337,6.252
6576.578,19.949,20.262,8.649
6578.093,18.746,20.127,12.743
6579.608,19.53,19.862,13.687
6581.123,19.474,19.611,9.868
6582.638,19.032,19.603,6.811
6584.154,18.445,19.406,6.289
6585.671,18.521,19.37,6.207
6587.187,19.052,19.505,6.073
6588.704,18.975,19.503,5.962
6590.221,18.593,19.406,5.909
6591.739,18.684,19.55,5.961
6593.257,19.083,19.604,5.942
6594.775,18.514,19.479,6.077
6596.294,17.508,19.18,6.882
6597.813,18.312,18.977,7.97
6599.332,18.093,19.123,7.756
6600.852,18.783,19.533,6.629
6602.372,19.288,19.734,5.775
6603.893,19.569,19.913,7.706
6605.413,18.223,19.945,9.88
6606.934,20.405,19.648,9.464
6608.456,18.998,19.327,6.874
6609.978,19.576,19.635,5.648
6611.5,18.441,20.384,5.469
6613.022,18.924,20.482,5.366
6614.545,19.626,20.194,5.286
6616.069,19.003,20.241,5.406
6617.592,18.85,20.484,5.549
6619.116,19.162,20.245,5.586
6620.64,19.57,20.25,5.665
6622.165,19.387,20.112,5.62
6623.69,19.641,19.813,4.789
6625.215,21.146,19.981,4.773
6626.741,20.103,20.329,5.686
6628.267,20.634,19.996,6.56
6629.793,19.529,20.102,6.604
6631.32,20.175,19.495,6.191
6632.847,20.352,19.195,5.871
6634.375,18.072,19.739,6.901
6635.903,19.082,20.154,7.193
6637.431,20.079,19.457,6.648
6638.959,18.865,19.731,6.028
6640.488,19.442,20.051,5.654
6642.017,19.939,20.059,5.526
6643.547,20.074,19.719,5.398
6645.077,19.789,19.323,5.406
6646.607,19.133,19.393,5.365
6648.138,19.913,19.991,5.441
6649.669,19.875,20.188,5.391
6651.2,19.839,20.359,5.37
6652.732,20.103,20.573,5.495
6654.264,19.688,20.586,5.483
6655.796,20.136,20.411,5.484
6657.329,19.405,20.71,5.775
6658.862,19.849,21.206,5.623
6660.395,19.111,21.338,5.565
6661.929,19.882,21.179,6.01
6663.463,19.788,21.116,5.986
6664.998,19.515,21.304,5.843
6666.532,20.073,21.306,5.679
6668.068,19.835,21.234,6.295
6669.603,19.796,21.543,6.491
6671.139,19.478,21.025,6.084
6672.675,20.409,19.933,5.559
6674.212,19.963,19.966,5.638
6675.749,19.387,19.567,5.629
6677.286,19.534,19.819,5.516
6678.824,20.266,19.687,5.63
6680.362,19.231,19.433,5.648
6681.9,18.71,19.521,5.627
6683.439,19.259,19.597,5.64
6684.978,18.848,19.358,5.675
6686.518,18.273,19.183,5.734
6688.058,18.989,19.016,5.811
6689.598,19.54,19.197,5.81
6691.138,18.646,19.647,5.623
