wavelength,flux,model,sky
5550.09,11.839,11.397,4.197
5551.368,11.19,11.336,4.514
5552.646,10.543,11.376,4.407
5553.925,10.54,11.274,4.14
5555.204,11.241,11.281,4.159
5556.483,10.515,11.238,3.998
5557.763,11.056,11.131,4.015
5559.043,11.24,11.067,3.902
5560.323,12.12,11.047,3.758
5561.603,11.098,10.958,4.015
5562.884,10.789,10.938,4.154
5564.165,11.643,10.967,4.522
5565.446,10.884,10.975,5.118
5566.728,10.294,10.95,5.076
5568.01,11.073,10.923,4.529
5569.292,11.04,10.809,4.135
5570.575,9.736,10.837,4.46
5571.857,9.802,10.92,4.582
5573.141,10.433,10.891,4.287
5574.424,11.472,10.789,4.486
5575.708,10.843,10.826,6.525
5576.992,13.237,10.781,58.157
5578.276,12.766,10.724,325.026
5579.561,25.567,10.72,414.195
5580.846,7.908,10.694,185.094
5582.131,10.561,10.603,11.513
5583.416,11.301,10.553,4.456
5584.702,10.171,10.578,4.241
5585.988,10.281,10.579,4.169
5587.274,9.673,10.509,3.867
5588.561,9.976,10.499,3.885
5589.848,9.772,10.538,4.539
5591.135,9.246,10.414,4.854
5592.423,10.044,10.487,4.349
5593.711,11.068,10.515,3.801
5594.999,10.661,10.46,3.785
5596.287,11.995,10.469,3.859
5597.576,9.703,10.564,3.983
5598.865,10.425,10.544,4.301
5600.154,10.372,10.469,4.436
5601.444,11.414,10.467,3.809
5602.734,12.354,10.379,3.6
5604.024,10.276,10.317,3.861
5605.315,10.843,10.42,4.594
5606.606,10.193,10.508,5.713
5607.897,9.297,10.366,5.473
5609.188,8.878,10.377,4.433
5610.48,9.765,10.381,4.334
5611.772,9.902,10.337,4.271
5613.064,10.561,10.334,4.236
5614.357,9.962,10.354,4.311
5615.65,10.659,10.272,4.08
5616.943,11.664,10.225,3.993
5618.236,10.916,10.167,4.068
5619.53,10.987,10.144,4.454
5620.824,9.758,10.214,4.415
5622.119,10.636,10.278,3.938
5623.413,13.319,10.191,3.79
5624.708,11.061,10.122,4.635
5626.004,8.804,10.078,5.573
5627.299,10.13,10.079,4.799
5628.595,10.021,10.129,4.101
5629.891,8.534,10.14,4.32
5631.188,11.115,10.046,4.221
5632.484,11.02,10.131,4.334
5633.782,11.852,10.131,4.119
5635.079,9.923,10.053,4.135
5636.377,9.443,10.048,4.123
5637.675,9.412,10.083,3.918
5638.973,9.71,10.1,3.938
5640.271,11.042,10.168,4.314
5641.57,10.979,10.17,4.512
5642.869,9.926,10.21,4.247
5644.169,11.143,10.309,4.234
5645.469,10.919,10.246,4.589
5646.769,9.599,10.273,4.919
5648.069,11.12,10.284,4.908
5649.37,9.624,10.211,4.65
5650.671,10.741,10.129,4.484
5651.972,11.288,10.111,4.365
5653.274,10.958,10.126,4.365
5654.575,10.082,10.173,4.363
5655.878,10.036,10.127,4.601
5657.18,11.08,10.123,4.486
5658.483,9.854,10.156,4.536
5659.786,11.618,10.153,4.617
5661.089,11.481,10.159,4.833
5662.393,10.937,10.226,4.751
5663.697,10.487,10.251,4.505
5665.001,10.784,10.289,4.812
5666.306,10.894,10.325,5.147
5667.611,10.751,10.308,5.394
5668.916,10.253,10.278,5.575
5670.221,10.891,10.345,5.97
5671.527,9.77,10.385,6.343
5672.833,9.114,10.377,6.738
5674.139,9.752,10.381,6.895
5675.446,11.228,10.396,6.471
5676.753,9.408,10.36,5.879
5678.06,9.997,10.443,6.158
5679.368,10.172,10.451,6.077
5680.676,11.15,10.396,6.034
5681.984,10.07,10.338,7.198
5683.292,9.948,10.325,8.327
5684.601,10.952,10.358,9.912
5685.91,11.148,10.306,10.763
5687.22,11.44,10.404,11.212
5688.529,11.192,10.419,11.998
5689.839,9.505,10.342,12.626
5691.15,11.959,10.346,12.983
5692.46,11.58,10.474,12.561
5693.771,10.03,10.531,11.162
5695.082,10.358,10.413,9.749
5696.394,11.644,10.399,8.278
5697.706,10.235,10.484,7.852
5699.018,10.838,10.51,6.589
5700.33,9.823,10.474,6.732
5701.643,10.161,10.421,6.796
5702.956,11.425,10.531,6.451
5704.269,10.914,10.651,5.801
5705.583,10.136,10.619,5.919
5706.897,10.535,10.532,5.626
5708.211,11.101,10.649,5.094
5709.525,11.31,10.684,5.217
5710.84,11.727,10.633,4.899
5712.155,11.152,10.668,4.997
5713.471,11.467,10.722,5.6
5714.786,10.542,10.708,5.434
5716.102,11.067,10.753,4.976
5717.419,11.008,10.856,4.786
5718.735,12.889,10.835,4.91
5720.052,11.381,10.79,5.121
5721.37,11.555,10.795,5.102
5722.687,12.352,10.834,5.022
5724.005,9.81,10.857,5.24
5725.323,9.913,10.813,5.34
5726.642,11.503,10.781,5.192
5727.96,10.923,10.779,5.059
5729.279,10.829,10.812,4.845
5730.599,10.918,10.876,4.741
5731.918,11.124,10.911,4.846
5733.238,11.215,10.795,4.674
5734.559,11.383,10.837,4.701
5735.879,11.094,10.901,4.661
5737.2,10.758,10.915,4.777
5738.521,9.138,10.853,4.678
5739.843,11.439,10.689,4.461
5741.165,12.377,10.771,4.609
5742.487,10.557,10.766,4.316
5743.809,10.097,10.729,4.594
5745.132,10.886,10.721,4.685
5746.455,10.252,10.703,4.806
5747.778,11.091,10.663,4.826
5749.102,9.851,10.768,4.89
5750.426,9.687,10.68,4.93
5751.75,11.756,10.658,4.895
5753.075,11.534,10.711,4.649
5754.399,11.914,10.739,4.401
5755.725,11.381,10.804,4.364
5757.05,10.8,10.758,4.705
5758.376,11.326,10.808,4.771
5759.702,12.005,10.785,4.964
5761.028,9.931,10.753,5.395
5762.355,11.653,10.833,5.136
5763.682,11.135,10.895,5.037
5765.009,11.246,10.805,5.334
5766.337,10.888,10.754,5.654
5767.665,11.381,10.735,5.963
5768.993,13.221,10.731,6.908
5770.321,12.338,10.733,8.776
5771.65,10.595,10.715,9.382
5772.979,10.833,10.723,7.848
5774.309,9.972,10.786,6.5
5775.638,9.837,10.734,5.759
5776.969,11.777,10.686,4.831
5778.299,10.786,10.768,5.148
5779.63,12.393,10.813,5.222
5780.96,9.361,10.784,5.034
5782.292,11.199,10.866,4.6
5783.623,11.675,10.916,4.735
5784.955,9.825,10.882,5.275
5786.287,10.632,10.827,5.259
5787.62,11.244,10.787,5.508
5788.953,10.332,10.746,6.105
5790.286,12.389,10.838,7.037
5791.619,10.519,10.828,8.638
5792.953,12.55,10.749,9.62
5794.287,9.927,10.743,7.599
5795.621,11.604,10.756,6.34
5796.956,11.372,10.736,5.905
5798.291,11.375,10.746,5.803
5799.626,11.243,10.728,5.569
5800.962,10.559,10.737,5.293
5802.298,10.619,10.815,5.334
5803.634,10.438,10.85,5.36
5804.97,10.337,10.784,5.425
5806.307,10.78,10.774,5.594
5807.644,11.574,10.722,5.283
5808.982,11.901,10.706,5.319
5810.319,11.633,10.769,5.286
5811.657,12.113,10.706,5.459
5812.996,9.991,10.567,5.348
5814.334,11.632,10.671,5.168
5815.673,10.278,10.674,5.643
5817.013,10.396,10.61,5.559
5818.352,10.834,10.659,5.44
5819.692,10.7,10.692,5.505
5821.032,9.756,10.652,5.54
5822.373,10.021,10.563,5.538
5823.713,10.782,10.509,5.772
5825.055,10.391,10.519,5.745
5826.396,11.116,10.555,5.598
5827.738,10.99,10.55,5.595
5829.08,9.699,10.479,5.367
5830.422,9.941,10.508,5.705
5831.765,12.674,10.571,5.636
5833.108,11.737,10.533,5.668
5834.451,10.604,10.387,5.868
5835.795,10.6,10.309,6.214
5837.139,10.049,10.383,6.181
5838.483,10.697,10.4,6.195
5839.827,12.126,10.358,6.381
5841.172,11.166,10.297,6.368
5842.517,10.169,10.274,6.142
5843.863,11.543,10.354,6.17
5845.208,10.564,10.41,6.021
5846.554,11.983,10.308,6.396
5847.901,11.213,10.362,6.365
5849.248,11.095,10.452,6.23
5850.595,11.332,10.383,6.43
5851.942,10.901,10.352,6.511
5853.289,11.039,10.437,6.605
5854.637,9.838,10.399,6.901
5855.986,9.872,10.334,7.045
5857.334,12.416,10.336,7.144
5858.683,11.145,10.378,6.922
5860.032,9.958,10.4,6.338
5861.382,10.853,10.496,6.677
5862.731,10.221,10.42,7.109
5864.082,10.425,10.388,7.013
5865.432,10.392,10.474,7.77
5866.783,10.63,10.541,9.483
5868.134,11.971,10.493,10.947
5869.485,11.177,10.55,10.571
5870.837,10.244,10.493,10.023
5872.189,11.078,10.452,8.406
5873.541,10.736,10.5,7.721
5874.894,10.697,10.555,7.628
5876.246,12.174,10.503,7.291
5877.6,12.299,10.418,6.869
5878.953,10.722,10.477,6.328
5880.307,10.733,10.446,5.985
5881.661,10.11,10.41,5.841
5883.016,11.234,10.465,5.734
5884.37,11.017,10.385,5.69
5885.725,10.515,10.28,5.863
5887.081,11.071,10.361,6.306
5888.437,10.963,10.415,10.134
5889.793,10.26,10.419,25.019
5891.149,10.284,10.427,54.353
5892.506,11.066,10.351,55.803
5893.863,11.239,10.25,24.842
5895.22,10.659,10.271,12.736
5896.577,9.767,10.235,29.332
5897.935,9.549,10.21,40.408
5899.293,9.436,10.255,27.741
5900.652,9.067,10.203,10.515
5902.011,11.001,10.265,5.912
5903.37,9.689,10.172,6.119
5904.729,9.946,10.157,6.096
5906.089,12.034,10.233,6.38
5907.449,11.087,10.231,7.003
5908.81,10.989,10.141,7.15
5910.17,10.385,10.191,6.533
5911.531,10.758,10.243,6.363
5912.893,11.582,10.212,6.36
5914.254,11.149,10.164,6.679
5915.616,11.484,10.192,8.283
5916.979,11.001,10.236,10.117
5918.341,12.107,10.059,9.721
5919.704,11.855,10.082,7.741
5921.067,9.692,10.078,7.138
5922.431,9.445,10.046,6.872
5923.795,10.977,10.069,7.359
5925.159,10.587,10.021,8.384
5926.523,9.559,10.046,9.029
5927.888,9.732,10.157,8.731
5929.253,9.726,10.17,7.977
5930.619,10.669,10.137,7.864
5931.984,11.055,10.143,8.489
5933.35,11.507,10.096,10.207
5934.717,11.892,10.073,11.601
5936.083,11.052,10.128,10.711
5937.45,11.783,10.201,8.58
5938.818,12.161,10.238,7.51
5940.185,11.414,10.273,7.436
5941.553,11.634,10.365,7.36
5942.922,11.945,10.355,7.048
5944.29,14.091,10.267,7.053
5945.659,13.078,10.233,7.543
5947.028,10.897,10.189,8.559
5948.398,10.719,10.048,8.443
5949.768,11.986,9.924,7.923
5951.138,11.204,9.979,7.708
5952.508,11.72,9.921,7.787
5953.879,9.967,9.869,9.614
5955.25,9.638,9.862,10.876
5956.621,10.964,9.828,9.788
5957.993,9.564,9.795,7.757
5959.365,9.691,9.925,6.872
5960.738,11.315,9.749,6.918
5962.11,9.285,9.674,7.133
5963.483,11.425,9.728,6.97
5964.856,10.523,9.699,6.95
5966.23,9.558,9.625,7.165
5967.604,8.622,9.614,6.83
5968.978,9.444,9.651,6.896
5970.353,9.858,9.68,7.312
5971.728,10.001,9.702,7.82
5973.103,10.045,9.716,7.818
5974.478,11.149,9.692,7.293
5975.854,11.414,9.713,7.137
5977.23,9.685,9.723,7.85
5978.607,9.028,9.695,8.895
5979.984,9.862,9.719,8.391
5981.361,10.799,9.797,7.244
5982.738,10.006,9.771,6.706
5984.116,8.085,9.737,6.617
5985.494,9.94,9.76,6.429
5986.872,10.47,9.716,6.361
5988.251,11.75,9.696,6.405
5989.63,12.119,9.796,6.468
5991.009,9.343,9.846,6.466
5992.389,9.205,9.712,6.377
5993.769,10.539,9.683,6.333
5995.149,10.314,9.685,6.339
5996.53,11.357,9.666,6.504
5997.911,9.547,9.665,6.694
5999.292,10.146,9.694,6.678
6000.674,10.36,9.621,6.618
6002.055,8.988,9.626,6.205
6003.438,10.614,9.644,6.223
6004.82,10.632,9.641,6.854
6006.203,9.986,9.638,7.191
6007.586,9.373,9.629,6.693
6008.97,9.571,9.623,5.931
6010.353,10.297,9.664,5.581
6011.737,10.442,9.702,5.736
6013.122,9.719,9.692,5.913
6014.507,9.851,9.691,5.876
6015.892,11.397,9.771,5.49
6017.277,11.817,9.667,5.597
6018.663,10.839,9.626,5.646
6020.049,9.227,9.638,5.6
6021.435,10.23,9.65,5.472
6022.822,10.754,9.646,5.186
6024.209,9.069,9.642,5.426
6025.596,11.701,9.689,5.518
6026.983,11.49,9.62,5.498
6028.371,9.581,9.604,5.683
6029.76,10.383,9.599,6.045
6031.148,11.278,9.549,5.962
6032.537,10.807,9.575,5.477
6033.926,9.991,9.489,5.589
6035.316,10.659,9.54,5.869
6036.706,10.635,9.667,5.809
6038.096,10.049,9.659,5.385
6039.486,9.302,9.536,5.228
6040.877,9.863,9.584,5.372
6042.268,9.889,9.585,5.112
6043.66,11.396,9.553,4.961
6045.051,10.288,9.522,5.066
6046.444,8.657,9.541,5.248
6047.836,8.434,9.605,5.335
6049.229,8.907,9.646,5.209
6050.622,9.742,9.699,4.957
6052.015,10.507,9.695,5.04
6053.409,10.053,9.666,5.148
6054.803,9.431,9.677,4.95
6056.197,10.829,9.741,4.816
6057.592,9.683,9.789,4.993
6058.987,9.296,9.798,5.061
6060.382,10.904,9.735,5.044
6061.778,10.402,9.738,5.111
6063.174,10.113,9.788,5.14
6064.57,10.78,9.806,5.02
6065.966,10.097,9.802,4.91
6067.363,9.761,9.769,4.973
6068.761,10.164,9.859,5.072
6070.158,9.75,9.899,5.226
6071.556,9.77,9.896,5.119
6072.954,11.225,9.929,4.789
6074.353,10.209,9.951,4.716
6075.751,10.938,10.021,4.777
6077.151,11.046,10.139,4.655
6078.55,10.095,10.179,4.827
6079.95,10.088,10.157,4.797
6081.35,11.317,10.152,4.435
6082.75,10.806,10.158,4.383
6084.151,10.497,10.184,4.602
6085.552,11.265,10.244,4.64
6086.954,10.846,10.193,4.596
6088.355,10.567,10.187,4.585
6089.758,10.968,10.327,4.842
6091.16,10.007,10.363,5.106
6092.563,10.771,10.351,4.791
6093.966,11.23,10.393,4.578
6095.369,11.786,10.463,4.252
6096.773,11.908,10.529,4.47
6098.177,10.748,10.556,4.97
6099.581,11.024,10.536,4.959
6100.986,11.521,10.624,4.973
6102.391,11.692,10.696,4.941
6103.796,10.886,10.792,5.052
6105.201,12.517,10.864,5.113
6106.607,12.45,10.896,5.021
6108.014,10.875,10.992,4.967
6109.42,12.155,11.046,4.919
6110.827,12.57,11.135,4.611
6112.234,12.757,11.261,4.756
6113.642,12.782,11.328,5.344
6115.05,12.362,11.342,5.219
6116.458,13.553,11.475,5.105
6117.867,11.761,11.638,5.047
6119.275,12.247,11.615,4.912
6120.685,12.939,11.617,4.752
6122.094,13.504,11.728,4.394
6123.504,12.579,11.892,4.442
6124.914,12.974,12.04,4.601
6126.325,13.523,12.021,4.518
6127.735,13.24,12.236,4.401
6129.146,12.918,12.354,4.351
6130.558,13.254,12.404,4.205
6131.97,13.997,12.561,4.309
6133.382,12.994,12.717,4.655
6134.794,13.178,12.949,4.576
6136.207,14.068,13.006,4.767
6137.62,13.504,13.154,4.607
6139.033,13.856,13.391,4.822
6140.447,13.914,13.577,5.037
6141.861,13.817,13.743,5.166
6143.276,14.321,13.854,5.074
6144.69,13.519,13.932,5.246
6146.105,13.669,14.218,5.489
6147.521,14.385,14.48,5.219
6148.936,14.71,14.535,4.705
6150.352,14.922,14.725,4.496
6151.769,15.075,15.031,4.493
6153.185,16.149,15.165,4.697
6154.602,15.427,15.355,5.277
6156.02,16.455,15.625,5.769
6157.437,15.952,15.836,5.74
6158.855,15.501,16.016,5.5
6160.274,16.244,16.419,5.19
6161.692,17.094,16.863,6.145
6163.111,16.381,17.202,6.977
6164.53,17.485,17.575,6.357
6165.95,19.004,18.009,5.269
6167.37,18.936,18.123,4.494
6168.79,17.941,17.758,4.316
6170.211,17.528,17.334,4.8
6171.632,16.967,16.939,5.524
6173.053,15.888,16.543,5.725
6174.474,16.778,16.207,5.135
6175.896,16.197,16.041,4.414
6177.319,15.719,15.837,4.566
6178.741,14.769,15.56,4.664
6180.164,14.604,15.328,4.459
6181.587,14.693,15.208,4.452
6183.011,14.442,15.122,4.196
6184.435,15.558,14.949,4.356
6185.859,15.034,14.899,4.498
6187.283,14.696,14.715,4.445
6188.708,14.873,14.479,4.322
6190.133,14.405,14.316,4.268
6191.559,13.784,14.238,4.348
6192.985,13.795,14.146,4.457
6194.411,14.199,13.99,4.577
6195.837,14.287,13.762,4.546
6197.264,14.168,13.553,4.227
6198.691,14.027,13.402,4.301
6200.119,12.404,13.267,3.946
6201.546,14.09,13.098,4.193
6202.975,13.323,12.989,4.787
6204.403,11.407,12.857,5.313
6205.832,12.641,12.746,5.09
6207.261,11.479,12.712,4.582
6208.69,11.864,12.68,4.22
6210.12,12.832,12.513,4.167
6211.55,12.002,12.472,4.207
6212.981,12.238,12.471,4.395
6214.411,12.545,12.333,4.59
6215.842,11.565,12.198,4.43
6217.274,13.011,12.144,4.043
6218.706,11.806,11.976,3.893
6220.138,11.291,11.963,4.035
6221.57,11.896,11.868,4.503
6223.003,12.31,11.821,5.505
6224.436,11.536,11.769,5.371
6225.869,10.567,11.646,4.761
6227.303,10.233,11.601,3.983
6228.737,10.909,11.572,3.828
6230.171,10.643,11.511,3.759
6231.606,10.126,11.566,3.76
6233.041,10.329,11.589,4.253
6234.477,10.989,11.475,5.826
6235.912,10.76,11.456,8.752
6237.348,11.035,11.476,11.287
6238.785,12.52,11.389,10.709
6240.221,11.336,11.301,8.329
6241.658,10.265,11.221,6.833
6243.096,10.888,11.155,6.712
6244.534,10.676,11.211,6.697
6245.972,11.4,11.233,5.506
6247.41,10.733,11.146,4.865
6248.849,9.741,11.143,4.505
6250.288,11.289,11.2,4.363
6251.727,10.031,11.229,3.948
6253.167,11.706,11.246,3.859
6254.607,11.137,11.092,3.735
6256.047,10.577,11.063,4.067
6257.488,11.059,11.056,6.296
6258.929,11.247,10.948,9.655
6260.37,11.725,10.81,10.809
6261.812,10.406,10.827,8.321
6263.254,10.206,10.881,5.324
6264.696,11.03,10.832,4.766
6266.139,12.101,10.846,6.282
6267.582,10.902,10.831,6.446
6269.025,9.468,10.728,5.785
6270.469,10.385,10.787,4.881
6271.913,10.515,10.906,4.359
6273.357,10.86,10.965,4.253
6274.802,10.753,10.95,4.363
6276.247,10.877,10.989,4.462
6277.692,11.008,11.177,4.907
6279.138,11.439,11.421,5.281
6280.584,12.001,11.567,5.052
6282.03,12.002,11.804,4.407
6283.477,12.201,12.099,4.009
6284.924,12.944,12.597,4.141
6286.371,12.961,13.339,4.765
6287.819,13.977,14.005,7.269
6289.267,14.988,14.484,9.617
6290.715,14.333,14.62,8.901
6292.164,13.299,14.237,5.474
6293.613,13.649,13.516,4.141
6295.062,11.989,12.646,3.884
6296.511,11.72,11.682,4.162
6297.961,12.387,11.286,6.204
6299.412,10.215,10.848,15.208
6300.862,11.067,10.563,35.633
6302.313,11.276,10.434,47.599
6303.765,10.097,10.289,36.882
6305.216,10.069,10.175,16.646
6306.668,10.621,10.16,7.388
6308.121,10.745,10.063,10.341
6309.573,10.464,10.009,10.816
6311.026,9.656,10.023,7.997
6312.48,9.955,10.016,4.422
6313.933,10.881,9.971,3.881
6315.387,10.519,10.012,3.696
6316.842,10.196,9.979,3.742
6318.296,9.598,9.982,3.794
6319.751,9.532,10.014,3.73
6321.207,9.435,10.035,4.726
6322.662,9.542,10.122,5.864
6324.119,9.918,10.209,5.909
6325.575,9.204,10.277,4.959
6327.032,8.956,10.397,4.116
6328.489,9.403,10.554,4.664
6329.946,9.99,10.724,6.89
6331.404,10.166,10.938,9.276
6332.862,10.388,11.11,9.109
6334.32,10.783,11.32,6.314
6335.779,9.854,11.595,3.96
6337.238,11.028,11.907,3.826
6338.697,11.859,12.284,3.657
6340.157,11.752,12.857,3.788
6341.617,12.862,13.662,3.931
6343.077,12.61,14.492,3.815
6344.538,14.199,15.504,4.102
6345.999,15.752,16.877,3.964
6347.46,18.218,18.58,4.083
6348.922,21.192,20.343,4.82
6350.384,22.748,21.862,5.427
6351.847,23.901,21.837,5.206
6353.309,23.513,20.508,4.5
6354.772,20.22,18.339,4.358
6356.236,16.816,15.98,5.54
6357.7,14.996,14.35,7.075
6359.164,13.171,13.276,7.196
6360.628,11.178,12.393,5.719
6362.093,9.845,11.754,4.936
6363.558,10.876,11.333,8.934
6365.023,10.414,11.029,16.792
6366.489,9.449,10.812,17.873
6367.955,8.987,10.601,11.189
6369.422,9.761,10.481,4.916
6370.888,9.776,10.431,3.917
6372.356,9.935,10.35,3.692
6373.823,9.853,10.208,3.722
6375.291,9.774,10.124,3.741
6376.759,9.576,10.135,3.814
6378.227,9.876,10.043,3.99
6379.696,9.721,9.969,4.346
6381.165,9.169,9.956,4.691
6382.635,9.458,9.971,4.657
6384.105,9.933,9.978,4.249
6385.575,9.418,9.796,4.174
6387.045,9.197,9.676,5.085
6388.516,9.834,9.717,5.814
6389.987,8.231,9.718,5.518
6391.459,9.687,9.578,4.086
6392.931,10.075,9.535,3.616
6394.403,9.104,9.542,3.67
6395.875,9.159,9.464,3.607
6397.348,8.878,9.42,3.83
6398.822,9.522,9.42,3.594
6400.295,9.095,9.429,3.573
6401.769,9.735,9.479,3.623
6403.243,9.561,9.422,3.668
6404.718,8.728,9.411,3.709
6406.193,9.347,9.392,3.598
6407.668,10.111,9.37,3.413
6409.144,9.669,9.358,3.355
6410.619,9.442,9.316,3.327
6412.096,9.611,9.35,3.278
6413.572,9.475,9.339,3.473
6415.049,9.77,9.278,4.043
6416.527,8.628,9.232,4.129
6418.004,8.819,9.253,3.709
6419.482,8.056,9.298,3.554
6420.961,9.084,9.242,3.816
6422.439,8.687,9.234,4.506
6423.918,8.736,9.157,4.193
6425.398,9.334,9.107,3.57
6426.877,8.918,9.129,3.518
6428.357,9.459,9.006,3.394
6429.838,8.443,8.918,3.564
6431.318,8.419,8.971,3.448
6432.799,8.599,8.99,3.313
6434.281,8.818,8.937,3.468
6435.762,9.632,8.911,3.426
6437.244,8.908,8.952,3.356
6438.727,8.431,8.928,3.363
6440.21,9.934,8.936,3.28
6441.693,9.035,8.854,3.274
6443.176,7.962,8.803,3.435
6444.66,9.324,8.874,3.65
6446.144,8.688,8.84,3.709
6447.628,9.46,8.738,3.416
6449.113,8.992,8.737,3.422
6450.598,9.783,8.88,3.449
6452.084,8.58,8.963,3.747
6453.57,8.865,8.889,3.871
6455.056,9.924,8.867,3.802
6456.542,9.468,8.801,3.782
6458.029,8.554,8.828,3.721
6459.516,8.851,8.884,3.951
6461.004,9.458,8.861,4.041
6462.492,8.739,8.786,4.093
6463.98,8.688,8.801,4.691
6465.468,9.044,8.779,6.082
6466.957,8.358,8.795,7.259
6468.447,8.398,8.754,7.009
6469.936,9.171,8.707,6.041
6471.426,9.123,8.74,6.205
6472.916,8.793,8.77,6.808
6474.407,9.358,8.71,5.864
6475.898,8.432,8.764,4.197
6477.389,8.669,8.778,3.592
6478.881,8.889,8.74,3.975
6480.373,9.524,8.75,4.286
6481.865,7.978,8.793,3.938
6483.358,8.869,8.804,3.431
6484.851,8.274,8.79,3.331
6486.344,8.533,8.815,3.265
6487.838,8.959,8.846,3.193
6489.332,9.116,8.838,3.146
6490.826,8.925,8.838,3.208
6492.321,8.849,8.831,3.225
6493.816,9.113,8.854,3.232
6495.312,9.421,8.806,3.3
6496.808,9.329,8.745,3.628
6498.304,8.957,8.776,5.493
6499.8,9.291,8.833,8.768
6501.297,9.431,8.749,9.59
6502.794,8.69,8.682,7.373
6504.292,8.908,8.714,4.568
6505.789,8.252,8.764,5.144
6507.288,8.707,8.785,5.648
6508.786,8.43,8.876,4.589
6510.285,8.587,8.949,3.523
6511.784,9.072,8.943,3.24
6513.284,8.72,8.938,3.252
6514.784,8.422,8.97,3.701
6516.284,8.366,8.981,3.853
6517.785,8.404,8.916,3.468
6519.285,8.957,8.941,3.161
6520.787,9.18,9.049,3.169
6522.288,9.297,9.094,3.743
6523.79,9.229,9.059,4.554
6525.293,9.391,9.064,4.741
6526.795,9.633,9.183,4.155
6528.298,9.739,9.188,3.517
6529.802,9.376,9.144,3.333
6531.306,8.266,9.136,3.717
6532.81,9.015,9.185,5.26
6534.314,8.566,9.26,7.82
6535.819,8.619,9.308,8.219
6537.324,8.965,9.34,5.828
6538.829,9.601,9.359,3.254
6540.335,9.123,9.371,3.474
6541.841,9.252,9.415,3.557
6543.348,9.49,9.489,4.105
6544.855,9.653,9.521,5.3
6546.362,9.984,9.493,5.71
6547.869,9.533,9.459,5.058
6549.377,10.125,9.451,3.791
6550.885,9.687,9.433,3.365
6552.394,9.832,9.372,4.288
6553.903,10.029,9.31,6.828
6555.412,9.325,9.342,9.042
6556.922,8.168,9.277,8.274
6558.432,7.946,9.291,5.268
6559.942,8.941,9.371,3.392
6561.453,9.58,9.363,3.801
6562.964,8.518,9.287,5.5
6564.475,7.353,9.405,7.484
6565.987,9.106,9.376,6.958
6567.499,10.198,9.473,4.77
6569.011,9.207,9.566,4.101
6570.524,9.571,9.489,5.04
6572.037,9.384,9.51,4.867
6573.55,8.354,9.439,4.239
6575.064,9.204,9.355,3.562
6576.578,7.854,9.329,4.262
6578.093,8.317,9.32,6.599
6579.608,9.587,9.325,7.825
6581.123,8.794,9.41,6.56
6582.638,9.341,9.318,4.213
6584.154,9.544,9.375,3.65
6585.671,9.558,9.379,3.619
6587.187,10.189,9.305,3.434
6588.704,9.638,9.331,3.285
6590.221,9.292,9.497,3.263
6591.739,8.802,9.501,3.231
6593.257,8.244,9.466,3.14
6594.775,9.281,9.486,3.163
6596.294,9.863,9.519,3.571
6597.813,9.287,9.457,4.11
6599.332,9.7,9.302,4.248
6600.852,10.078,9.345,3.895
6602.372,9.089,9.363,3.433
6603.893,8.749,9.288,4.021
6605.413,8.587,9.135,5.408
6606.934,9.273,9.024,5.804
6608.456,8.727,9.107,4.743
6609.978,8.138,9.141,3.222
6611.5,8.472,9.152,3.142
6613.022,9.084,9.18,3.162
6614.545,8.607,9.186,3.343
6616.069,8.583,9.18,3.119
6617.592,8.84,9.237,2.989
6619.116,8.828,9.17,3.135
6620.64,8.725,9.22,3.19
6622.165,9.402,9.205,3.178
6623.69,9.53,9.199,3.223
6625.215,9.063,9.226,3.089
6626.741,9.175,9.045,3.251
6628.267,9.385,9.155,3.657
6629.793,9.14,9.193,3.689
6631.32,8.985,9.101,3.554
6632.847,8.845,9.064,3.366
6634.375,9.078,9.168,3.616
6635.903,9.58,9.242,4.127
6637.431,8.524,9.282,4.115
6638.959,9.051,9.245,3.712
6640.488,9.655,9.255,3.383
6642.017,9.916,9.337,3.156
6643.547,8.634,9.374,3.189
6645.077,9.319,9.291,3.042
6646.607,8.736,9.399,3.046
6648.138,8.971,9.333,3.089
6649.669,8.347,9.286,3.035
6651.2,9.405,9.283,3.041
6652.732,9.425,9.25,3.274
6654.264,8.841,9.268,3.15
6655.796,9.836,9.24,3.192
6657.329,9.672,9.219,3.085
6658.862,10.043,9.184,3.05
6660.395,8.975,9.159,3.094
6661.929,8.55,9.183,3.063
6663.463,9.257,9.209,3.238
6664.998,9.494,9.15,3.279
6666.532,9.424,9.171,3.174
6668.068,9.321,9.22,3.426
6669.603,9.611,9.255,3.657
6671.139,9.548,9.259,3.431
6672.675,8.775,9.206,3.129
6674.212,9.096,9.184,3.192
6675.749,9.017,9.158,3.186
6677.286,9.61,9.141,2.957
6678.824,8.961,9.127,2.918
6680.362,9.089,9.115,3.101
6681.9,8.771,9.117,3.171
6683.439,8.064,9.028,3.057
6684.978,8.909,9.14,3.104
6686.518,8.471,9.187,3.056
6688.058,8.852,9.179,3.142
6689.598,9.186,9.229,3.127
6691.138,9.028,9.219,3.075
6692.679,9.099,9.268,2.904
6694.22,9.298,9.262,2.897
6695.762,9.387,9.229,2.913
6697.304,9.108,9.311,3.022
6698.846,9.292,9.437,3.333
6700.389,9.425,9.304,3.529
6701.932,9.225,9.257,3.612
6703.475,8.691,9.324,3.626
6705.019,9.101,9.358,3.676
