wavelength,flux,model,sky
5550.09,25.737,28.088,7.345
5551.368,25.98,27.587,7.446
5552.646,26.768,27.204,7.135
5553.925,24.74,26.959,7.058
5555.204,25.039,27.081,7.217
5556.483,25.831,27.31,6.998
5557.763,24.607,27.369,6.682
5559.043,23.802,27.268,6.922
5560.323,24.902,27.265,6.834
5561.603,25.187,27.5,6.968
5562.884,27.737,27.488,6.995
5564.165,26.903,27.832,7.396
5565.446,26.563,28.184,8.741
5566.728,28.457,28.131,8.741
5568.01,27.652,28.158,7.329
5569.292,29.849,29.165,6.879
5570.575,28.599,28.218,7.757
5571.857,26.75,27.907,7.306
5573.141,27.497,28.476,7.718
5574.424,29.344,28.666,6.889
5575.708,30.241,28.178,10.407
5576.992,29.812,28.744,63.94
5578.276,28.226,28.675,296.051
5579.561,34.505,28.609,420.958
5580.846,32.654,28.898,237.752
5582.131,23.953,29.006,31.796
5583.416,30.706,28.659,7.33
5584.702,29.449,28.98,6.706
5585.988,26.518,28.523,6.7
5587.274,25.482,28.119,6.471
5588.561,27.271,28.053,6.588
5589.848,28.762,28.048,7.303
5591.135,27.466,28.064,7.947
5592.423,29.718,28.683,7.496
5593.711,28.014,28.891,6.957
5594.999,30.966,28.93,6.604
5596.287,31.46,29.166,6.131
5597.576,30.061,29.467,6.216
5598.865,28.983,29.499,7.113
5600.154,30.112,29.45,7.498
5601.444,31.763,29.523,6.464
5602.734,29.471,29.377,6.571
5604.024,29.625,29.087,6.331
5605.315,32.064,28.89,7.512
5606.606,29.385,28.803,8.894
5607.897,28.892,28.57,8.797
5609.188,28.346,28.698,7.896
5610.48,27.305,28.516,7.447
5611.772,28.257,28.353,7.577
5613.064,28.529,28.258,7.241
5614.357,29.22,27.989,6.765
5615.65,28.546,28.116,6.378
5616.943,28.216,28.336,6.184
5618.236,28.746,28.191,6.752
5619.53,26.876,27.567,7.126
5620.824,25.335,27.248,6.952
5622.119,28.035,27.764,6.708
5623.413,28.243,27.795,7.017
5624.708,27.744,28.168,7.835
5626.004,27.097,28.505,8.314
5627.299,29.231,28.37,7.377
5628.595,27.625,27.971,6.74
5629.891,27.772,27.807,6.81
5631.188,26.414,27.703,6.727
5632.484,27.873,27.19,6.658
5633.782,27.32,27.71,6.928
5635.079,28.154,27.927,6.729
5636.377,24.896,27.38,6.973
5637.675,27.705,27.152,6.72
5638.973,28.456,27.294,6.637
5640.271,25.694,27.527,7.22
5641.57,27.179,27.433,7.164
5642.869,26.918,27.473,6.979
5644.169,28.541,27.699,6.737
5645.469,28.333,27.68,6.793
5646.769,28.852,27.645,7.497
5648.069,29.777,28.293,7.977
5649.37,29.941,28.048,7.124
5650.671,30.644,28.151,6.438
5651.972,30.038,28.637,6.763
5653.274,28.877,28.243,6.95
5654.575,29.589,27.913,6.87
5655.878,28.079,27.812,6.899
5657.18,30.013,27.783,6.941
5658.483,30.176,27.656,6.873
5659.786,28.874,27.488,6.962
5661.089,27.512,27.36,7.158
5662.393,27.555,27.014,7.082
5663.697,27.385,26.58,7.475
5665.001,25.587,26.872,7.608
5666.306,25.387,27.212,7.922
5667.611,29.11,27.447,8.184
5668.916,30.415,27.856,7.89
5670.221,28.669,27.627,8.68
5671.527,28.987,27.773,9.209
5672.833,28.171,27.43,9.993
5674.139,27.794,27.354,10.029
5675.446,28.411,27.653,9.96
5676.753,26.23,27.487,9.528
5678.06,27.891,27.007,9.267
5679.368,28.4,26.751,9.146
5680.676,29.514,27.105,9.502
5681.984,28.814,26.963,10.014
5683.292,28.037,26.509,11.525
5684.601,29.871,26.797,13.409
5685.91,27.81,26.925,14.206
5687.22,26.824,26.572,14.337
5688.529,23.716,26.304,15.233
5689.839,25.862,26.373,15.86
5691.15,26.891,26.438,16.276
5692.46,26.699,26.187,15.712
5693.771,26.507,26.199,14.39
5695.082,26.544,26.464,13.111
5696.394,27.194,26.324,11.637
5697.706,27.984,26.271,11.059
5699.018,26.369,26.382,10.331
5700.33,25.487,26.15,9.756
5701.643,23.526,25.832,9.685
5702.956,26.314,26.221,9.458
5704.269,25.332,26.488,8.996
5705.583,25.21,26.735,8.62
5706.897,26.043,27.083,8.079
5708.211,26.248,27.196,8.357
5709.525,26.95,26.862,8.274
5710.84,27.906,26.729,7.794
5712.155,27.631,26.794,8.138
5713.471,27.844,26.929,8.097
5714.786,29.441,27.208,7.551
5716.102,27.826,27.46,7.657
5717.419,28.674,26.936,7.547
5718.735,28.291,26.922,7.946
5720.052,28.714,26.782,7.962
5721.37,28.923,26.516,7.805
5722.687,27.487,26.514,7.769
5724.005,27.03,26.859,7.345
5725.323,27.376,26.992,7.658
5726.642,27.504,26.88,7.785
5727.96,26.985,26.81,7.499
5729.279,26.537,26.751,7.676
5730.599,26.583,26.647,7.495
5731.918,26.844,26.518,7.081
5733.238,27.583,26.413,6.996
5734.559,27.925,26.881,7.33
5735.879,31.685,27.271,7.058
5737.2,26.733,27.354,7.427
5738.521,26.304,27.429,7.652
5739.843,29.322,27.519,6.776
5741.165,31.18,26.819,7.309
5742.487,29.229,26.663,7.463
5743.809,27.712,26.739,7.088
5745.132,26.904,26.517,7.097
5746.455,25.507,26.389,7.535
5747.778,26.571,26.781,7.392
5749.102,28.138,26.627,7.053
5750.426,28.172,26.832,6.932
5751.75,26.811,26.7,7.2
5753.075,27.694,26.394,7.326
5754.399,27.357,26.228,7.255
5755.725,28.119,26.173,7.137
5757.05,29.613,26.159,7.069
5758.376,29.024,26.5,7.551
5759.702,29.163,26.562,7.851
5761.028,28.185,26.563,7.345
5762.355,27.222,26.518,7.524
5763.682,27.953,26.252,8.147
5765.009,27.473,26.315,7.634
5766.337,27.123,26.415,8.14
5767.665,28.385,26.735,9.016
5768.993,28.218,26.835,10.485
5770.321,27.936,26.57,13.509
5771.65,28.949,26.41,14.938
5772.979,29.148,26.694,13.251
5774.309,27.016,26.416,10.303
5775.638,26.777,26.369,8.401
5776.969,26.207,25.864,8.438
5778.299,25.855,25.615,8.709
5779.63,27.582,26.556,7.816
5780.96,28.228,26.215,7.836
5782.292,25.535,26.186,8.049
5783.623,25.748,26.663,8.159
5784.955,24.827,26.794,8.783
5786.287,27.291,26.746,8.312
5787.62,30.019,27.065,8.565
5788.953,26.681,26.611,9.743
5790.286,26.442,26.068,11.411
5791.619,27.225,26.275,13.858
5792.953,29.232,26.642,14.632
5794.287,25.851,26.59,12.613
5795.621,28.159,26.441,10.624
5796.956,29.353,26.879,9.129
5798.291,27.026,26.374,8.061
5799.626,28.946,26.495,8.256
5800.962,27.587,26.44,8.325
5802.298,27.691,26.118,8.388
5803.634,25.887,26.478,8.357
5804.97,25.542,26.764,8.977
5806.307,26.825,26.52,8.706
5807.644,26.086,26.781,8.348
5808.982,26.175,26.923,8.704
5810.319,27.632,26.616,8.687
5811.657,26.746,26.446,8.495
5812.996,27.395,26.692,8.352
5814.334,28.245,26.983,8.625
5815.673,27.389,26.803,8.252
5817.013,26.98,26.819,8.398
5818.352,27.667,27.029,8.508
5819.692,27.764,26.989,8.596
5821.032,29.294,27.402,8.623
5822.373,29.389,27.392,8.521
5823.713,27.981,27.741,8.686
5825.055,28.831,27.617,8.634
5826.396,28.535,27.098,8.73
5827.738,29.154,27.13,8.734
5829.08,28.859,27.112,8.679
5830.422,25.968,27.186,8.878
5831.765,25.075,27.277,8.895
5833.108,27.052,27.019,9.122
5834.451,27.418,26.834,9.15
5835.795,25.234,27.313,8.768
5837.139,29.345,27.538,8.382
5838.483,28.49,27.09,9.123
5839.827,29.62,27.039,8.909
5841.172,27.023,27.101,8.642
5842.517,29.263,27.113,9.099
5843.863,28.84,27.391,9.114
5845.208,30.593,27.63,9.103
5846.554,30.032,27.226,9.39
5847.901,27.135,27,9.446
5849.248,27.866,27.06,9.498
5850.595,30.876,27.237,9.033
5851.942,28.147,27.457,8.816
5853.289,26.893,27.567,9.265
5854.637,27.997,27.176,9.609
5855.986,28.267,27.337,9.36
5857.334,28.019,27.55,9.159
5858.683,27.796,27.407,9.188
5860.032,27.421,27.229,9.032
5861.382,27.868,27.152,8.716
5862.731,28.558,26.742,8.838
5864.082,27.254,26.859,9.031
5865.432,27.028,26.994,9.456
5866.783,30.069,26.923,11.678
5868.134,29.213,27.027,13.953
5869.485,27.076,27.027,14.25
5870.837,27.637,26.541,12.918
5872.189,24.425,26.228,10.447
5873.541,27.769,26.152,9.404
5874.894,26.676,26.433,8.982
5876.246,27.071,27.018,8.694
5877.6,28.357,26.923,8.219
5878.953,28.659,26.663,7.903
5880.307,28.929,26.724,7.421
5881.661,29.118,26.693,7.038
5883.016,28.942,26.745,6.826
5884.37,28.657,27.166,7.015
5885.725,29.449,26.801,7.329
5887.081,28.228,26.471,8.058
5888.437,25.108,26.501,12.121
5889.793,27.082,26.413,27.173
5891.149,20.827,26.187,52.226
5892.506,23.2,26.223,56.636
5893.863,23.086,26.232,31.205
5895.22,24.229,25.913,17.686
5896.577,24.075,25.71,32.607
5897.935,23.737,25.832,49.994
5899.293,27.457,25.957,36.046
5900.652,24.721,25.867,14.038
5902.011,24.799,26.247,8.294
5903.37,27.302,26.629,7.623
5904.729,25.902,26.418,7.899
5906.089,27.723,26.171,8.215
5907.449,25.512,26.106,8.846
5908.81,25.45,26.036,9.151
5910.17,27.563,26.411,8.499
5911.531,28.169,26.735,8.431
5912.893,28.675,26.741,8.088
5914.254,29.345,26.862,8.542
5915.616,29.287,27.106,10.263
5916.979,29.589,27.066,13.105
5918.341,29.218,26.907,12.787
5919.704,26.92,26.906,9.841
5921.067,27.579,26.899,8.607
5922.431,24.78,26.664,9.017
5923.795,26.649,26.273,9.148
5925.159,25.668,26.181,9.79
5926.523,27.082,26.673,10.904
5927.888,27.447,26.147,10.978
5929.253,26.908,26.397,9.292
5930.619,27.351,26.477,9.404
5931.984,26.762,26.075,10.351
5933.35,25.174,26.063,12.799
5934.717,27.514,25.938,15.414
5936.083,27.578,26.329,14.012
5937.45,27.714,26.453,10.871
5938.818,28.377,26.44,9.445
5940.185,27.021,26.616,9.21
5941.553,27.608,26.792,9.188
5942.922,28.05,26.432,8.68
5944.29,27.326,26.383,8.505
5945.659,26.628,26.494,9.316
5947.028,25.832,26.334,10.377
5948.398,25.214,26.197,10.756
5949.768,26.773,26.55,9.725
5951.138,28.197,26.682,8.873
5952.508,26.302,26.582,9.493
5953.879,25.688,26.574,12.1
5955.25,28.855,26.851,14.236
5956.621,28.435,26.952,13.23
5957.993,29.18,26.554,10.168
5959.365,28.433,26.663,8.772
5960.738,27.46,26.492,8.942
5962.11,26.893,26.541,9.287
5963.483,27.474,26.745,9.117
5964.856,28.107,26.575,9.197
5966.23,27.246,25.966,9.532
5967.604,26.348,25.962,9.027
5968.978,25.933,25.971,8.386
5970.353,26.77,26.062,8.692
5971.728,26.207,26.126,9.926
5973.103,27.207,26.348,10.418
5974.478,27.296,26.78,9.478
5975.854,28.669,26.606,9.101
5977.23,28.246,26.879,9.865
5978.607,26.477,27.11,11.04
5979.984,27.002,27.007,11.259
5981.361,28.163,26.992,9.997
5982.738,27.933,27.34,9.092
5984.116,28.09,27.177,9.038
5985.494,29.014,27.456,8.576
5986.872,28.106,27.46,8.402
5988.251,27.306,27.305,8.356
5989.63,28.912,27.256,8.229
5991.009,27.22,27.188,8.466
5992.389,26.342,26.863,8.611
5993.769,27.407,26.705,8.295
5995.149,26.439,26.728,8.361
5996.53,27.584,26.801,8.452
5997.911,27.234,26.852,8.759
5999.292,26.753,26.871,9.074
6000.674,27.704,26.838,8.978
6002.055,27.896,26.886,8.667
6003.438,29.065,27.293,8.663
6004.82,27.389,27.445,9.498
6006.203,27.733,27.138,9.678
6007.586,29.562,26.845,9.008
6008.97,27.904,26.832,8.56
6010.353,27.16,27.052,8.201
6011.737,27.41,26.879,7.901
6013.122,28.285,26.797,7.809
6014.507,28.645,26.885,7.589
6015.892,27.527,26.762,7.624
6017.277,26.171,26.811,7.919
6018.663,25.887,26.715,7.884
6020.049,26.626,26.667,7.707
6021.435,27.868,26.545,7.395
6022.822,26.994,26.56,7.467
6024.209,26.532,27.086,7.512
6025.596,28.761,27.645,7.458
6026.983,28.569,27.541,7.726
6028.371,30.415,27.735,7.968
6029.76,30.579,27.918,8.039
6031.148,30.365,27.927,7.67
6032.537,30.544,28.176,7.769
6033.926,29.492,28.584,8.11
6035.316,28.86,28.546,8.339
6036.706,28.842,28.566,8.311
6038.096,27.984,28.251,7.554
6039.486,28.501,27.755,7.643
6040.877,29.587,27.683,7.475
6042.268,29.29,27.559,7.067
6043.66,27.238,27.462,7.38
6045.051,26.701,27.316,7.425
6046.444,27.715,27.287,7.325
6047.836,27.377,27.439,7.068
6049.229,27.719,27.517,6.993
6050.622,28.029,27.196,7.166
6052.015,27.798,27.246,7.148
6053.409,29.215,27.503,6.884
6054.803,30.033,27.47,7.006
6056.197,28.303,27.222,7.347
6057.592,29.196,27.321,6.979
6058.987,28.4,27.774,7.071
6060.382,29.754,27.35,7.214
6061.778,30.597,27.463,6.99
6063.174,29.183,27.407,7.098
6064.57,28.006,27.282,7.32
6065.966,29.358,27.738,7.155
6067.363,28.662,27.175,7.164
6068.761,29.221,27.151,7.084
6070.158,28.345,27.536,7.354
6071.556,28.441,27.284,7.352
6072.954,29.486,26.854,6.982
6074.353,28.476,27.316,6.794
6075.751,28.31,27.399,6.889
6077.151,28.065,26.997,6.748
6078.55,27.414,27.173,6.667
6079.95,27.946,27.354,6.915
6081.35,28.543,27.282,6.253
6082.75,29.218,27.444,6.356
6084.151,29.141,27.67,6.792
6085.552,27.307,27.542,6.53
6086.954,27.056,27.565,6.296
6088.355,27.813,27.517,6.469
6089.758,29.225,27.287,6.546
6091.16,28.567,27.18,6.438
6092.563,26.238,27.304,6.571
6093.966,26.4,27.181,6.681
6095.369,25.987,27.134,6.492
6096.773,26.555,26.672,6.618
6098.177,27.908,26.169,6.495
6099.581,27.3,26.341,6.9
6100.986,25.879,26.161,7.19
6102.391,26.97,26.391,6.763
6103.796,27.986,26.866,6.58
6105.201,27.854,27.159,6.843
6106.607,28.361,27.259,6.829
6108.014,28.476,27.423,6.811
6109.42,28.075,27.533,6.713
6110.827,28.286,27.516,6.604
6112.234,28.335,27.603,6.564
6113.642,28.152,27.664,6.426
6115.05,29.158,27.711,6.487
6116.458,28.802,27.818,6.64
6117.867,27.551,27.651,6.736
6119.275,30.184,27.595,6.514
6120.685,29.185,27.747,6.202
6122.094,27.783,27.856,6.04
6123.504,29.67,27.741,5.991
6124.914,29.055,27.531,6.183
6126.325,27.698,27.575,6.386
6127.735,28.95,27.608,6.484
6129.146,29.213,27.661,6.374
6130.558,28.147,27.64,6.432
6131.97,28.183,27.448,6.579
6133.382,27.569,27.343,6.59
6134.794,27.836,27.962,6.496
6136.207,28.103,28.353,6.305
6137.62,28.993,28.228,6.527
6139.033,28.555,28.108,6.972
6140.447,28.305,28.173,7.312
6141.861,27.508,28.211,7.578
6143.276,27.992,28.312,7.624
6144.69,28.002,27.91,7.868
6146.105,28.422,28.274,7.944
6147.521,28.294,28.397,7.563
6148.936,28.554,28.047,6.893
6150.352,28.023,28.115,6.553
6151.769,27.409,28.144,6.722
6153.185,28.881,28.374,7.228
6154.602,28.2,28.216,7.824
6156.02,28.763,28.123,8.44
6157.437,27.767,28.228,8.647
6158.855,29.349,28.195,7.984
6160.274,27.929,28.309,7.857
6161.692,30.169,28.326,8.56
6163.111,29.61,28.511,9.115
6164.53,29.896,28.354,8.778
6165.95,28.831,28.183,7.597
6167.37,28.913,28.486,6.676
6168.79,29.622,27.943,6.488
6170.211,28.855,27.947,7.249
6171.632,27.822,28.048,8.563
6173.053,28.421,28.049,8.979
6174.474,28.459,28.176,8.052
6175.896,27.535,28.398,6.972
6177.319,28.697,27.985,6.89
6178.741,28.424,27.75,7.05
6180.164,27.853,28.192,6.675
6181.587,28.714,28.275,6.171
6183.011,30.699,28.188,6.032
6184.435,29.49,28.875,6.251
6185.859,28.905,29.122,6.462
6187.283,29.366,28.956,6.585
6188.708,29.342,29.181,6.502
6190.133,30.194,29.579,6.273
6191.559,31.03,29.83,6.318
6192.985,30.455,29.916,6.701
6194.411,30.918,29.903,6.899
6195.837,33.181,30.598,6.574
6197.264,33.318,30.835,6.217
6198.691,30.908,30.614,6.057
6200.119,30.22,30.227,5.899
6201.546,31.518,29.703,6.482
6202.975,31.1,29.233,7.443
6204.403,30.572,29.27,7.946
6205.832,30.741,28.834,7.71
6207.261,30.128,28.523,6.956
6208.69,29.261,28.458,6.216
6210.12,27.767,27.964,6.259
6211.55,25.333,27.316,6.459
6212.981,24.705,26.991,6.754
6214.411,26.119,26.917,7.042
6215.842,26.594,26.93,6.72
6217.274,26.302,26.929,6.374
6218.706,24.831,26.97,5.948
6220.138,26.648,27.291,5.803
6221.57,28.894,27.836,6.758
6223.003,29.15,27.995,7.8
6224.436,28.189,28.164,8.197
6225.869,27.77,28.327,7.4
6227.303,29.608,28.127,6.143
6228.737,28.811,28.247,5.513
6230.171,27.817,28.638,5.55
6231.606,28.698,28.811,5.557
6233.041,28.698,28.661,6.078
6234.477,27.556,28.381,7.998
6235.912,27.512,28.214,11.54
6237.348,28.24,28.18,14.993
6238.785,28.265,27.942,15.175
6240.221,27.892,27.806,11.947
6241.658,27.399,27.896,9.121
6243.096,26.889,27.966,8.55
6244.534,26.855,27.802,9.021
6245.972,27.14,27.777,8.461
6247.41,26.653,27.894,7.221
6248.849,28.683,27.667,6.42
6250.288,28.85,27.683,6.119
6251.727,27.367,27.968,6.074
6253.167,27.662,27.931,5.999
6254.607,27.928,27.855,5.695
6256.047,28.143,27.774,6.04
6257.488,28.297,27.884,9.042
6258.929,27.668,28.058,13.973
6260.37,28.987,28.024,16.275
6261.812,28.855,27.774,13.18
6263.254,27.064,27.787,8.223
6264.696,27.397,27.661,7.031
6266.139,28.769,27.975,8.481
6267.582,27.507,27.904,9.416
6269.025,27.972,27.669,8.759
6270.469,28.073,28.148,7.232
6271.913,28.336,28.175,6.434
6273.357,28.563,28.115,5.964
6274.802,27.765,27.99,6.07
6276.247,27.373,27.787,6.675
6277.692,27.598,27.49,7.086
6279.138,27.696,27.308,7.105
6280.584,28.115,27.712,6.878
6282.03,27.868,27.702,6.34
6283.477,26.694,27.787,5.823
6284.924,27.424,27.969,5.993
6286.371,27.879,28.031,6.951
6287.819,27.511,27.991,10.711
6289.267,26.873,28.063,14.16
6290.715,29.357,27.917,13.355
6292.164,28.463,27.85,9.153
6293.613,28.124,27.944,6.534
6295.062,27.725,28.119,5.837
6296.511,28.327,28.184,6.676
6297.961,27.639,27.951,10.9
6299.412,29.258,28.219,43.387
6300.862,23.654,28.425,116.073
6302.313,21.601,28.321,175.687
6303.765,29.804,28.131,151.451
6305.216,24.678,27.989,61.225
6306.668,27.363,27.536,14.688
6308.121,27.701,27.784,15.369
6309.573,29.059,27.844,16.29
6311.026,28.306,27.581,12.304
6312.48,27.341,27.379,7.205
6313.933,27.272,27.52,5.976
6315.387,27.731,27.816,5.809
6316.842,27.613,27.962,5.532
6318.296,26.515,27.845,5.405
6319.751,27.21,27.849,5.623
6321.207,27.478,28.128,6.624
6322.662,27.323,28.276,7.977
6324.119,26.977,27.835,8.164
6325.575,27.737,27.953,7.208
6327.032,28.428,28.137,6.203
6328.489,26.093,28.114,6.572
6329.946,26.982,27.98,9.109
6331.404,27.172,27.874,12.765
6332.862,26.944,27.71,13.237
6334.32,26.355,27.611,9.162
6335.779,25.841,27.527,6.308
6337.238,26.83,27.504,5.558
6338.697,25.986,27.579,5.611
6340.157,25.455,27.636,5.49
6341.617,26.088,27.462,5.62
6343.077,27.552,27.573,5.744
6344.538,27.411,27.573,5.804
6345.999,26.832,27.522,5.769
6347.46,27.407,27.429,5.915
6348.922,26.782,27.208,6.583
6350.384,26.289,27.214,7.389
6351.847,27.293,27.544,7.294
6353.309,25.697,27.705,6.63
6354.772,25.656,27.815,6.29
6356.236,27.53,27.935,7.409
6357.7,28.857,27.873,9.695
6359.164,27.468,27.693,10.121
6360.628,28.521,27.726,8.073
6362.093,28.445,28.214,8.123
6363.558,30.512,28.48,25.179
6365.023,24.03,28.279,54.218
6366.489,28.196,28.16,60.242
6367.955,27.983,28.482,37.461
6369.422,26.676,28.344,14.764
6370.888,27.418,28.295,6.401
6372.356,28.057,28.21,5.448
6373.823,28.443,27.978,5.488
6375.291,28.331,27.921,5.575
6376.759,27.913,28.249,5.517
6378.227,27.581,28.109,5.802
6379.696,28.762,28.081,6.262
6381.165,28.743,27.862,6.671
6382.635,28.334,27.494,6.7
6384.105,27.835,27.652,5.826
6385.575,26.839,28.272,6.261
6387.045,25.768,27.8,7.417
6388.516,28.225,27.728,8.01
6389.987,28.116,28.024,7.372
6391.459,27.035,28.102,6.192
6392.931,28.044,27.845,5.576
6394.403,28.693,27.569,5.371
6395.875,28.83,27.391,5.351
6397.348,28.309,27.773,5.377
6398.822,27.64,28.128,5.312
6400.295,27.917,28.246,5.409
6401.769,28.087,28.464,5.447
6403.243,28.002,28.542,5.427
6404.718,29.199,28.434,5.692
6406.193,29.68,28.56,5.762
6407.668,28.534,28.778,5.35
6409.144,29.262,28.973,5.165
6410.619,29.977,29.114,5.249
6412.096,29.644,28.894,5.434
6413.572,29.788,28.875,5.679
6415.049,28.757,28.964,5.972
6416.527,28.579,28.975,5.911
6418.004,28.743,29.045,5.494
6419.482,29.086,29.085,5.473
6420.961,28.107,28.248,5.945
6422.439,25.993,28.142,6.234
6423.918,26.494,27.906,5.927
6425.398,28.028,27.888,5.429
6426.877,28.033,28.025,5.277
6428.357,28.302,27.733,5.461
6429.838,28.591,27.668,5.601
6431.318,29.143,27.867,5.221
6432.799,28.889,27.78,5.202
6434.281,27.163,27.554,5.149
6435.762,26.869,27.395,5.275
6437.244,26.798,27.423,5.386
6438.727,26.489,27.896,5.472
6440.21,26.385,27.914,5.47
6441.693,27.444,27.744,5.146
6443.176,27.598,27.695,5.149
6444.66,28.614,27.867,5.215
6446.144,28.111,28.084,5.272
6447.628,29.75,27.964,5.494
6449.113,28.947,27.867,5.613
6450.598,27.084,27.843,5.582
6452.084,27.544,27.64,5.844
6453.57,26.775,27.416,6.085
6455.056,25.979,27.546,6.017
6456.542,26.728,27.685,5.985
6458.029,26.407,27.386,6.029
6459.516,25.608,27.559,6.148
6461.004,26.798,27.844,6.185
6462.492,26.283,27.9,6.039
6463.98,28.067,27.864,6.569
6465.468,26.891,27.711,8.151
6466.957,26.207,28.073,10.419
6468.447,26.982,27.885,10.317
6469.936,25.899,27.839,9.058
6471.426,27.347,27.868,9.32
6472.916,26.223,27.254,9.894
6474.407,25.227,27.227,9.003
6475.898,25.733,27.516,6.846
6477.389,27.055,27.598,5.866
6478.881,27.114,27.442,6.22
6480.373,26.681,27.703,6.408
6481.865,26.886,28.504,6.025
6483.358,26.729,28.113,5.449
6484.851,27.577,27.781,5.408
6486.344,27.127,27.715,5.258
6487.838,26.867,27.581,5.3
6489.332,26.783,27.593,5.17
6490.826,28.185,27.989,4.877
6492.321,26.006,27.757,5.081
6493.816,25.212,27.53,5.237
6495.312,26.605,27.301,5.106
6496.808,26.954,27.012,5.515
6498.304,24.765,26.818,8.61
6499.8,24.043,26.823,13.851
6501.297,26.01,26.706,15.702
6502.794,25.623,26.745,12.098
6504.292,25.336,26.888,8.347
6505.789,25.164,26.959,7.965
6507.288,26.39,26.95,8.636
6508.786,26.43,27.059,7.764
6510.285,25.315,27.376,6.213
6511.784,27.132,27.18,5.356
6513.284,26.729,27.333,5.519
6514.784,25.765,27.486,5.761
6516.284,26.306,27.294,5.877
6517.785,25.969,27.204,5.656
6519.285,26.582,27.769,5.037
6520.787,26.243,27.745,4.973
6522.288,27.173,27.519,5.707
6523.79,26.308,27.499,7.304
6525.293,26.29,27.403,7.605
6526.795,26.839,26.95,6.431
6528.298,24.819,26.983,5.662
6529.802,25.12,27.075,5.517
6531.306,25.589,26.883,5.555
6532.81,25.876,27.013,7.977
6534.314,26.255,27.356,12.087
6535.819,26.164,27.261,13.334
6537.324,27.059,27.296,10.179
6538.829,27.373,27.485,6.355
6540.335,26.103,27.55,5.174
6541.841,26.368,27.441,5.526
6543.348,27.524,27.488,6.22
6544.855,27.252,27.884,7.542
6546.362,25.771,27.918,8.609
6547.869,25.177,27.527,7.915
6549.377,26.627,27.418,5.93
6550.885,27.652,27.398,5.438
6552.394,25.434,27.282,6.028
6553.903,26.377,27.166,9.77
6555.412,24.727,26.916,14.077
6556.922,25.816,26.973,13.118
6558.432,25.481,27.017,8.416
6559.942,25.793,26.997,5.602
6561.453,26.384,27.062,6.45
6562.964,25.366,27.208,12.093
6564.475,25.628,27.099,17.848
6565.987,26.387,26.991,16.672
6567.499,25.462,26.948,10.647
6569.011,25.34,26.945,6.811
6570.524,25.93,27.003,6.938
6572.037,25.41,27.066,7.148
6573.55,25.437,26.912,5.972
6575.064,25.562,27.103,5.777
6576.578,25.15,27.566,6.324
6578.093,25.664,27.382,9.568
6579.608,25.828,26.952,12.074
6581.123,25.976,27.263,10.438
6582.638,25.453,27.125,6.895
6584.154,25.299,26.909,6.174
6585.671,24.8,27.211,6.246
6587.187,24.514,27.339,5.585
6588.704,24.84,27.177,5.002
6590.221,26.66,27.337,4.958
6591.739,25.906,27.517,5.172
6593.257,26.33,27.224,4.986
6594.775,26.274,26.985,5.018
6596.294,26.062,26.811,5.49
6597.813,25.386,26.772,6.149
6599.332,25.842,26.984,6.29
6600.852,25.864,26.934,5.873
6602.372,25.388,26.711,5.481
6603.893,26.433,26.899,5.982
6605.413,27.465,27.161,7.411
6606.934,27.318,27.279,8.08
6608.456,26.708,27.351,6.881
6609.978,27.025,27.108,5.33
6611.5,26.778,26.979,4.944
6613.022,25.779,27.082,5.078
6614.545,26.023,27.157,5.109
6616.069,26.495,27.114,5.142
6617.592,25.83,27.144,5.078
6619.116,26.736,27.32,4.921
6620.64,26.361,27.192,4.811
6622.165,27.935,27.162,4.934
6623.69,26.199,27.166,5.128
6625.215,26.992,26.975,4.871
6626.741,26.193,26.737,4.928
6628.267,26.194,27.054,5.43
6629.793,26.795,27.268,5.653
6631.32,26.291,27.641,5.521
6632.847,26.946,27.694,5.344
6634.375,27.301,27.533,5.592
6635.903,26.651,27.82,6.271
6637.431,27.029,28.175,6.387
6638.959,26.885,27.974,5.778
6640.488,26.394,28.89,5.231
6642.017,27.543,29.667,5.22
6643.547,27.492,29.777,5.137
6645.077,28.228,30.019,4.923
6646.607,27.447,29.657,4.718
6648.138,25.998,29.25,4.723
6649.669,25.888,28.398,5.154
6651.2,26.393,27.926,5.271
6652.732,27.431,27.958,5.034
6654.264,26.84,27.769,4.952
6655.796,27.254,27.673,4.95
6657.329,26.371,28.037,5.039
6658.862,27.73,27.782,5.038
6660.395,26.239,27.373,4.872
6661.929,25.979,27.205,5.045
6663.463,26.36,27.067,5.43
6664.998,25.898,27.09,5.271
6666.532,26.292,26.978,5.204
6668.068,26.358,27.257,5.314
6669.603,26.407,27.361,5.428
6671.139,27.015,27.161,5.487
6672.675,27.097,27.203,5.395
6674.212,27.19,27.459,5.226
6675.749,28.046,28.039,4.988
6677.286,28.097,27.69,4.793
6678.824,27.111,27.323,4.888
6680.362,26.872,27.41,4.807
6681.9,27.034,27.259,4.854
6683.439,26.356,26.906,4.863
6684.978,26.856,26.997,4.768
6686.518,26.329,27.008,5.161
6688.058,27.31,27.08,4.972
6689.598,26.893,27.214,4.871
6691.138,26.057,27.154,4.918
6692.679,26.652,27.238,4.907
6694.22,27.294,27.718,4.774
6695.762,26.805,27.506,4.913
6697.304,26.272,27.592,4.793
6698.846,27.035,27.843,5.119
6700.389,26.845,27.303,5.281
6701.932,26.929,27.515,5.307
6703.475,26.401,27.496,5.368
6705.019,26.459,27.417,5.139
